"948","DICRFRA",NA,NA,NA,NA,NA,NA,NA,0.2,0.1,NA,NA,5,NA,0.1,NA,NA
"949","DICRFUS",10,4,102.8,293.31,490.022,1115.72,1651.36,2298.11,2622.752,3390.83,2304.589,1120.631,932.566,102.91,257.9,191.587
"950","DICRGRO",NA,NA,NA,1,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"951","DICRHET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.2,0.7,NA,NA,2
"952","DICRMAJ",NA,NA,NA,NA,NA,NA,2,3,4.3,10.3,28.001,10.5,16.6,0.1,15.2,10.3
"953","DICRMON",NA,NA,NA,NA,NA,NA,15,NA,NA,3,NA,NA,NA,NA,NA,NA
"954","DICRMUE",NA,NA,NA,NA,2,NA,NA,0.1,82.6,23,0.001,20,NA,0.5,NA,5.1
"955","DICRPAI",NA,NA,NA,4.1,11.101,60.23,480.3,231.5,237.11,251.2,324.8,72.4,79.2,5,3.3,12.6
"956","DICRPAL",NA,NA,NA,0.5,9.6,13.6,173.1,91.601,259.05,219.902,225,44.551,116.1,5.4,0.1,10.4
"957","DICRPOL",8,5.2,21.51,139.37,368.491,754.631,1583.98,1243.06,515.264,390.85,302.7,148.111,84.01,15.5,5.3,27.102
"958","DICRSCH",5,NA,NA,NA,10,3,NA,NA,6.3,NA,NA,0.5,NA,NA,NA,3
"959","DICRSCO",64.1,71,233.6,331.91,693.7,682.53,1470.34,1127.882,1125.782,1542.993,955.235,706.55,681.715,29.91,18.3,123.932
"960","DICRSPA",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA
"961","DICRSUB",NA,NA,NA,10,NA,NA,16,9,25,35,16,5,5,3,NA,3
"962","DICRTAU",0.1,NA,13,6,7.3,30.4,32.8,25,8.1,10.5,3,2.5,5,1,NA,1.9
"963","DICRUNC",NA,NA,NA,NA,0.7,0.21,NA,NA,NA,8,1,30,39,NA,NA,2
"964","DICRUND",NA,NA,NA,NA,0.5,1.8,0.1,5.7,46.9,15.5,5.6,0.2,0.1,2.25,15,36.5
"965","DICRVAR",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"966","DIDYFAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09,NA,NA
"967","DIDYMOD",1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"968","DIDYRIG",NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"969","DIDYVIN",NA,NA,1,NA,NA,NA,NA,NA,NA,5,0.5,20,23,NA,NA,NA
"970","DIETCAN",0.5,NA,NA,0.5,NA,NA,NA,2,NA,NA,3,3,4,6,2,NA
"971","DIGIPUR",NA,NA,0.1,33.001,5.1,1.2,4.1,0.1,NA,NA,0.2,NA,2,NA,NA,NA
"972","DIGITAL",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.1,NA,NA,NA,NA,NA
"973","DIPHALP",NA,NA,NA,0.5,NA,5.7,5.61,5.302,3.72,42.7,5.3,29.2,2.11,NA,0.2,3.56
"974","DIPHCOM",NA,NA,NA,0.1,26.702,245.551,430.681,416.532,263.468,269.793,45.823,61.95,3.003,10.7,NA,4.401
"975","DIPHSIT",NA,NA,0.001,NA,NA,10.5,0.7,NA,4.5,10,9.5,2,NA,2,1,5.5
"976","DIPLALB",NA,NA,NA,NA,NA,NA,2.5,NA,7.6,21.51,24.22,34.2,23.11,NA,3,0.4
"977","DIPLMUS",165.5,3.5,56.8,71.3,1,9.8,22.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA
"978","DIPLOBU",NA,NA,NA,NA,NA,NA,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA
"979","DIPLOPH",NA,NA,NA,NA,NA,NA,0.2,NA,0.4,0.005,0.1,0.05,NA,NA,2,2
"980","DIPLOSC",107.1,61,3,45.5,99.6,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"981","DIPLOTA",1.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"982","DIPLSCR",10.5,21.5,1,47.5,8,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"983","DISTCAP",NA,NA,NA,0.5,0.1,2,1.1,15.7,NA,10.5,NA,6.3,NA,6.2,0.5,1
"984","DISTSPI",NA,NA,NA,NA,NA,NA,397,63,NA,NA,235.5,30,NA,NA,76.1,88
"985","DITRFLE",17.1,1,2.5,11,NA,1.1,2.1,4.5,0.2,NA,2,NA,0.5,0.1,NA,NA
"986","DITRHET",NA,NA,NA,NA,NA,0.1,0.1,NA,NA,NA,NA,0.2,0.1,NA,NA,NA
"987","DITRICH",NA,NA,NA,NA,NA,1,2.3,NA,NA,4.1,0.5,NA,NA,NA,2,NA
"988","DOUIOVA",NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA
"989","DOUIPLI",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,2.2,0.5,0.6,NA,1,0.2
"990","DRABA",NA,26,0.2,1.6,0.5,0.1,0.6,0.101,0.1,2,NA,0.1,0.6,NA,2,NA
"991","DRABALB",NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"992","DRABAUR",NA,NA,0.11,0.5,0.2,NA,NA,NA,2.4,2,NA,NA,NA,NA,NA,NA
"993","DRABBOR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA
"994","DRABCAN",NA,NA,NA,NA,NA,NA,0.2,NA,NA,1,NA,NA,NA,NA,NA,NA
"995","DRABDEN",NA,NA,NA,NA,NA,0.5,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA
"996","DRABGRA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"997","DRABINC",NA,NA,NA,0.1,NA,NA,0.2,NA,0.2,NA,NA,NA,NA,NA,NA,NA
"998","DRABLON",NA,NA,NA,NA,0.1,NA,NA,0.12,NA,NA,NA,NA,NA,NA,NA,NA
"999","DRABNEM",0.7,NA,NA,3,0.5,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1000","DRABNIV",NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,2,NA,NA,NA,NA
"1001","DRABOLI",NA,NA,NA,NA,0.5,NA,2,NA,5,2,NA,3,NA,NA,NA,NA
"1002","DRABSTE",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA
"1003","DRABVER",1.5,NA,0.6,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1004","DRACPAR",NA,NA,NA,0.27,0.58,NA,NA,2,2,NA,NA,3,NA,NA,NA,5
"1005","DRACTHY",NA,NA,NA,NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1006","DREPADU",NA,NA,NA,NA,22,0.1,5,125.2,16,15.5,34.7,347.9,100,46.1,207.2,2964.601
"1007","DREPANO",0.2,NA,0.01,9.3,1.5,1.7,5.6,73,3.1,10.2,107.7,163,145.9,218.1,210.5,1361.4
"1008","DREPCRA",NA,NA,NA,NA,NA,NA,NA,37.4,NA,NA,NA,NA,NA,NA,NA,30
"1009","DREPLON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,55
"1010","DREPSEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,48,12.5,5,20,210
"1011","DROSANG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001,NA,3.2,195.604
"1012","DROSERA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2
"1013","DROSROT",NA,NA,NA,NA,NA,NA,0.4,0.1,0.601,0.1,NA,1.61,10.702,4,12.24,292.439
"1014","DRYADRU",NA,NA,NA,3.5,75.5,9,93,70.001,178,289,7,NA,41.4,70,0.5,1.7
"1015","DRYAINT",NA,NA,NA,NA,67,1,4,1.501,77,32,NA,7,NA,NA,NA,NA
"1016","DRYAOCT",NA,NA,NA,3,2.2,2.5,16.5,21,28,NA,NA,NA,50,NA,NA,NA
"1017","DRYAS",NA,NA,NA,NA,NA,10,0.1,NA,18,7,1,7,NA,1,NA,1.2
"1018","DRYMCON",0.7,NA,0.5,4,0.5,0.5,0.5,0.1,NA,NA,NA,NA,NA,NA,NA,NA
"1019","DRYMGLA",0.58,2.3,8.8,17.11,9.96,7.312,22.5,0.3,NA,5.5,NA,2,NA,NA,NA,5.6
"1020","DRYOARG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"1021","DRYOCAR",NA,NA,NA,NA,NA,NA,NA,8,NA,NA,3.5,5,74,NA,NA,2
"1022","DRYOCRI",NA,NA,NA,NA,NA,NA,NA,2,0.5,NA,57,NA,11,0.1,2,NA
"1023","DRYOEXP",NA,NA,1,NA,3.6,22.401,109.633,132.51,707.237,1819.595,4208.53,3447.802,5771.533,593.23,693.14,757.91
"1024","DRYOFIL",NA,NA,NA,NA,NA,NA,0.6,0.6,3.5,1.8,16.501,3,38.5,NA,2.6,2.3
"1025","DRYOFRA",NA,NA,NA,NA,NA,0.2,0.1,NA,NA,NA,NA,2,NA,2,NA,NA
"1026","DRYOPTE",NA,NA,0.4,NA,NA,NA,NA,15,4.1,40,10,15.5,1,NA,NA,0.1
"1027","DRYPPAT",16.6,NA,5,2.8,105.5,37,76.1,NA,8,4,2,NA,NA,NA,NA,NA
"1028","DULIARU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.51
"1029","ECHIVUL",NA,NA,5.5,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1030","ELAEANG",NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,0.01,NA,NA,NA,NA,NA
"1031","ELAECOM",6,NA,NA,47.2,16.13,13.67,55.5,42.27,NA,NA,1.5,NA,56.1,NA,NA,NA
"1032","ELEOACI",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3.5,NA,30,12,NA,17.4
"1033","ELEOCHA",NA,NA,NA,NA,NA,NA,3.1,NA,NA,NA,NA,NA,0.5,1,2.2,119
"1034","ELEOOBT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,40,15
"1035","ELEOPAL",26,NA,NA,NA,NA,NA,NA,1.47,NA,NA,181,1.5,NA,NA,211.8,299.31
"1036","ELEOQUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,15,NA,NA,NA,40,459.6
"1037","ELEOROS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,60
"1038","ELLINYC",NA,NA,NA,1.5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1039","ELLIPYR",NA,NA,1,2,7,88.5,272.71,94.7,482.71,474.4,514.12,438.603,611.8,3,335,712.98
"1040","ELYMALA",NA,NA,NA,NA,NA,1.1,0.2,NA,0.2,6.3,NA,10,NA,NA,NA,NA
"1041","ELYMALB",NA,NA,NA,20.5,NA,2.2,32.2,NA,NA,0.1,NA,NA,NA,NA,NA,NA
"1042","ELYMCAN",NA,NA,NA,0.67,1,5,5,1,51,2,NA,15.5,2,NA,NA,NA
"1043","ELYMELY",NA,NA,2.7,3.3,11.5,6.11,1.4,2.8,2,NA,56,0.5,NA,NA,NA,3
"1044","ELYMGLA",8.6,0.1,15.901,203.11,173.531,253.02,678.744,580.751,619.962,562.111,509.251,562.254,588.21,92.66,62.9,75.8
"1045","ELYMHIR",NA,NA,NA,NA,NA,3,19,3.5,1.1,88.4,84.5,1.2,27.9,7.3,40,26.7
"1046","ELYMLAN",NA,NA,NA,32.5,19.5,5,12.5,7.1,4.2,2.12,2.5,NA,1,5,NA,12
"1047","ELYMREP",17.6,NA,6,29.08,101.33,10.11,345.9,22.67,72.2,6.6,75.4,5.1,1.1,NA,6,0.07
"1048","ELYMSIB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA
"1049","ELYMTRA",0.21,4.8,3.83,237.34,287.06,219.96,259.21,283.931,55.21,75.6,38.5,21.3,40.5,10.1,4.3,3.6
"1050","ELYMUS",11,NA,5.1,12.8,69.001,14.34,142.521,97.762,216.01,27.111,56.5,84.5,34.4,36.5,10,4.9
"1051","ELYMVIO",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,4,NA,NA,NA,NA,NA
"1052","ELYMXSA",NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"1053","EMPENIG",NA,NA,5,10,108.1,834.711,947.53,793.84,2026.7,498.41,405.02,432.35,314.041,267.2,66,1475.646
"1054","ENCAAFF",NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1055","ENCACIL",NA,NA,NA,NA,NA,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1056","ENCALYP",5,5,NA,NA,NA,NA,1,NA,0.5,NA,NA,NA,NA,NA,NA,NA
"1057","ENCAPRO",NA,NA,NA,0.1,NA,NA,0.01,NA,NA,5,NA,NA,NA,NA,NA,NA
"1058","ENCARHA",1.5,NA,NA,1.5,0.01,NA,NA,0.01,NA,2.2,NA,NA,0.02,NA,NA,NA
"1059","ENCASPA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"1060","ENCAVUL",1,NA,0.5,0.5,2,1,NA,0.5,NA,NA,NA,1,NA,NA,NA,NA
"1061","ENDOPUS",13,1,11,3.1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1062","EPILANA",NA,0.01,NA,1.01,1.2,10.001,0.7,5.66,4.704,1.921,1.731,12.422,19.73,5,122.2,19.123
"1063","EPILBRA",5.6,1.83,5.8,40.97,4.883,1.7,1.6,NA,0.2,NA,3,NA,NA,NA,NA,NA
"1064","EPILCIL",0.5,14,NA,NA,0.1,0.1,5.203,2.121,6.022,12.412,23.143,64.045,72.438,47.413,74.602,158.766
"1065","EPILCLA",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,0.901,0.5,NA,NA
"1066","EPILDAV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,0.5
"1067","EPILGLA",NA,NA,NA,NA,NA,NA,0.1,NA,0.5,4.6,3.7,13.7,12.9,5.1,5.5,10.6
"1068","EPILHAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.1
"1069","EPILHOR",NA,NA,NA,NA,NA,NA,NA,0.2,0.3,0.1,3.5,3.6,11.82,1.1,2.7,5
"1070","EPILLAC",NA,NA,NA,NA,NA,0.7,NA,NA,NA,1,0.6,9,1.3,1.6,5.8,2.5
"1071","EPILLEP",0.5,1.5,NA,NA,NA,NA,NA,NA,0.5,NA,3,NA,NA,0.1,NA,2
"1072","EPILLET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA
"1073","EPILLUT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,NA,2.1,61.2
"1074","EPILMIN",0.1,NA,3.6,0.002,3.812,0.5,0.1,3.1,2,NA,2,4,3.8,3,3.01,3.4
"1075","EPILOBI",4.1,3.1,4.6,3.2,2.01,5.201,6.2,11.8,6.401,24.2,9.5,20.21,52.52,13.5,54.4,52.811
"1076","EPILPAL",NA,NA,NA,NA,NA,NA,NA,16,NA,NA,2.5,2,2.7,4,0.1,24.92
"1077","EQUIARV",1,NA,0.1,0.1,0.1,62.3,187.91,304.543,621.581,1185.807,1869.143,4199.177,7447.592,5573.998,2200.03,9757.355
"1078","EQUIFLU",NA,NA,0.2,NA,0.01,1.2,21.5,0.3,0.5,2.5,8,13.902,149.311,111.01,56.3,1486.744
"1079","EQUIHYE",NA,NA,NA,1.7,NA,3.902,98.801,5.011,15.901,4.7,10.311,52.601,31.22,11.5,39.7,161.651
"1080","EQUILAE",NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,0.5,0.5,NA,NA,NA,NA
"1081","EQUIPAL",NA,NA,NA,NA,NA,NA,0.5,0.1,5.01,5,54.1,76.501,94,54,20.2,158.8
"1082","EQUIPRA",NA,NA,NA,NA,NA,NA,66.2,101.632,122.31,291.582,658.621,1174.782,725.031,1177.6,178.11,1046.151
"1083","EQUISCI",NA,NA,NA,1,1.5,10.701,22.72,135.562,181.443,184.181,217.622,620.994,334.914,264.713,21.4,312.83
"1084","EQUISET",NA,NA,NA,NA,0.5,NA,7.4,4.671,11.221,85.5,55.1,11.93,83.3,166.9,27.3,146.3
"1085","EQUISYL",NA,NA,NA,NA,NA,0.01,27.42,74.904,101.362,121.923,379.583,606.546,993.023,991.402,628.81,1518.543
"1086","EQUITEL",NA,NA,NA,NA,NA,NA,15,NA,5,NA,5,5,2.2,NA,NA,4
"1087","EQUIVAR",NA,NA,NA,NA,NA,NA,1.5,0.1,20.5,2.3,31.9,3.6,48.52,22.5,7.1,151.8
"1088","EREMCAP",4.6,1.1,40.7,29.7,43.1,68.4,48.9,15.102,5.6,NA,NA,NA,NA,NA,NA,NA
"1089","ERICACE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA
"1090","ERICAME",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1091","ERICNAU",454.1,138.2,64.801,287.9,33.7,14.1,12.8,NA,NA,2.6,NA,NA,NA,NA,NA,NA
"1092","ERIGACR",0.5,0.1,0.5,0.5,0.1,2,NA,0.2,1.1,1.3,0.1,5.5,17.5,1.6,1.7,0.2
"1093","ERIGAUR",NA,NA,NA,NA,NA,0.1,0.5,NA,NA,0.001,NA,NA,NA,NA,NA,0.5
"1094","ERIGCAE",NA,NA,NA,NA,0.1,0.33,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
"1095","ERIGCOM",52.3,9.43,39.1,89.17,17.8,19.25,4.341,1,1.2,1,NA,NA,NA,NA,NA,NA
"1096","ERIGCOR",13.101,20.5,28.5,39.3,23.2,2.7,2.5,NA,0.5,NA,NA,NA,NA,NA,NA,NA
"1097","ERIGDIV",2.1,1.201,11,10.501,3.15,2.5,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"1098","ERIGERO",1.2,13.01,24.202,38.7,18.646,19.962,4.9,8.635,31.3,14.5,8.01,4.701,4.401,6.5,7,36.72
"1099","ERIGFIL",42.2,11.1,12.4,18,2.4,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100","ERIGFLA",10.8,3,35.1,64.8,NA,27.6,4,NA,NA,0.5,NA,NA,NA,NA,NA,NA
"1101","ERIGGLA",NA,NA,NA,NA,NA,NA,10,8.4,NA,NA,NA,NA,NA,NA,NA,NA
"1102","ERIGGLC",NA,NA,NA,NA,NA,0.5,0.51,0.2,NA,2.4,0.1,0.51,3.7,NA,15.1,2
"1103","ERIGGRA",NA,NA,NA,NA,NA,NA,NA,0.5,NA,1,NA,NA,NA,NA,NA,NA
"1104","ERIGHUM",NA,NA,NA,NA,NA,0.5,1,0.202,NA,3.2,0.1,2.1,0.001,0.201,NA,29.4
"1105","ERIGLAN",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"1106","ERIGLIN",37.2,5.4,4.1,43.6,2.503,3.1,0.3,NA,0.5,NA,NA,NA,NA,NA,NA,NA
"1107","ERIGLON",0.5,NA,NA,NA,NA,NA,30.5,7.6,NA,2,NA,NA,1.2,NA,NA,0.5
"1108","ERIGNIV",NA,NA,NA,NA,0.5,NA,0.1,NA,0.6,NA,4.3,NA,NA,NA,NA,NA
"1109","ERIGPAL",NA,NA,NA,NA,NA,NA,NA,0.1,NA,0.5,NA,0.1,NA,NA,NA,5
"1110","ERIGPER",NA,NA,NA,3,6.9,15.31,66.17,36.844,125.243,152.266,145.46,103.732,256.811,48.6,115.501,307.528
"1111","ERIGPHI",NA,NA,NA,NA,NA,6.002,NA,NA,2,0.4,2,NA,0.1,0.6,10.9,2.05
"1112","ERIGPOL",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1113","ERIGPUM",14.1,12.8,17.7,46.27,10.91,7.7,3.33,7.1,0.1,NA,NA,5,NA,2,2,NA
"1114","ERIGSPE",12,1.201,26.8,69.44,17.28,34.23,43.93,16.15,2.2,NA,19.3,4,0.51,5,0.1,6
"1115","ERIGSTR",0.2,2,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1116","ERIOAND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"1117","ERIOANG",NA,NA,NA,NA,NA,0.5,0.3,NA,3.1,1.1,14,22.1,81.2,247.1,296.51,4568.581
"1118","ERIOBRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1,90.1
"1119","ERIOCHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.02,10.111,2,350.711
"1120","ERIOFLA",NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1121","ERIOGON",1.2,5,21.8,NA,0.7,1,2,NA,NA,0.2,NA,NA,NA,NA,0.1,0.1
"1122","ERIOGRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,58.8
"1123","ERIOHER",73.2,24.9,142.5,141.49,77,34.2,17.8,0.5,NA,NA,NA,NA,NA,NA,NA,NA
"1124","ERIOLAN",NA,NA,4.5,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1125","ERIONIV",26,0.5,12.3,1.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1126","ERIOOVA",0.6,0.5,5,5,0.7,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA
"1127","ERIOPAU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1128","ERIOPHO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,1.2,5.001,1.11,90.501
"1129","ERIOPHY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1
"1130","ERIOSCH",NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,54.3
"1131","ERIOSTR",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1132","ERIOUMB",6.1,12.6,30.8,60.9,51.1,39.6,42.6,35.71,22,1,1,NA,NA,NA,NA,NA
"1133","ERIOVAG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0.5,NA,NA,13.4
"1134","ERIOVIG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.01,2.01,NA,15
"1135","ERIOVIR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.23
"1136","ERODCIC",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1137","ERYSCAP",NA,NA,NA,NA,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1138","ERYSCHE",0.5,0.7,NA,0.5,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA
"1139","ERYSIMU",NA,NA,NA,NA,NA,NA,1,0.2,NA,NA,NA,0.001,NA,NA,NA,NA
"1140","ERYSINC",1.1,NA,NA,NA,0.5,1.5,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA
"1141","ERYTBRW",NA,NA,0.5,NA,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1142","ERYTGRA",NA,NA,0.5,12.3,33.613,44.02,76.211,65.62,61.392,41.65,41.54,125.1,56.011,10,3,3
"1143","ERYTGUT",NA,NA,NA,NA,NA,NA,10,11,NA,1.1,NA,0.2,4.1,1,5,65.8
"1144","ERYTHRO",NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.1,NA,0.1,NA,NA,NA
"1145","ERYTLEW",NA,NA,NA,NA,NA,NA,1,NA,0.01,16,2,0.101,7.7,0.5,16.3,87.2
"1146","ERYTMON",NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1147","ERYTMOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,10,2.7
"1148","ERYTORE",NA,NA,NA,1.507,NA,NA,NA,NA,NA,NA,17.5,32,0.11,NA,NA,NA
"1149","ERYTREV",NA,NA,NA,NA,NA,NA,NA,3,4,0.1,NA,NA,0.3,NA,NA,NA
"1150","EUCEENG",NA,NA,1,NA,9.7,1,17.802,61.64,99.8,49.701,56.12,12,10.45,0.5,NA,0.3
"1151","EUPHESU",NA,NA,0.5,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1152","EUPHORB",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA
"1153","EUPHSUB",NA,NA,NA,NA,NA,NA,NA,NA,5.4,NA,1.3,NA,NA,NA,NA,NA
"1154","EURHORE",NA,NA,11.5,370.2,1107.8,282.501,3209.5,1293.8,1268.403,2472.75,1922.84,1001.1,1472.011,15,297.3,296.12
"1155","EURHPRA",NA,NA,NA,2,15,5,15.11,33.6,4.411,215.8,81.72,175.7,585.8,65,108.2,266.8
"1156","EURHPUL",2.1,9,11,18.8,15.43,27.5,65.5,116.45,54.03,21.203,56.4,42.4,9.82,18.4,0.1,31.22
"1157","EURHYNC",NA,0.5,NA,NA,1,19,NA,8.7,17,3,56.7,12,1,NA,23,40.5
"1158","EURYCON",4.1,4,73.5,509.28,1220.132,1402.572,2695.266,2926.571,851.572,781.331,663.022,264.971,145.8,25.121,24.5,35.401
"1159","EURYRAD",NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1
"1160","EURYSIB",NA,NA,NA,0.5,1.1,15.6,1.9,19.13,50.61,1.2,6.3,19.8,5.8,1.2,NA,23.7
"1161","EUTHOCC",NA,NA,NA,0.5,1.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1162","EVERMES",NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA
"1163","EVERPRU",NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,0.001,NA,NA,NA
"1164","FALLCON",0.1,NA,0.5,NA,0.29,NA,2.5,NA,NA,NA,0.5,NA,NA,NA,NA,NA
"1165","FELLHAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,20,NA,NA,NA
"1166","FESTALT",NA,NA,5,115,62,270.1,135.91,481.202,334.51,24.4,113.4,231.8,9.21,19.701,12.001,10.201
"1167","FESTBAF",NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1168","FESTBRA",NA,NA,0.5,16.5,27.9,11.7,3.4,19.11,7.5,0.2,4,0.101,0.3,NA,NA,NA
"1169","FESTCAM",430.8,682.8,403.8,1959.55,784.56,255.4,256.8,109.63,51.8,NA,0.5,NA,NA,NA,NA,NA
"1170","FESTFIL",NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
