PlotNumber,SiteUnit1,SiteUnit2,SiteUnit3,SiteUnit4,SiteUnit5,SiteUnit6,SiteUnit7,SiteUnit8,SiteUnit9,SiteUnit10,SiteUnit
K01-658,,,,,,,,,,,ESSFwc 2 /01
K01-708,,,,,,,,,,,ICH vk 1 /01
K01-730,,,,,,,,,,,ICH wk 1 /101
K01-736,,,,,,,,,,,ESSFwc 2 /01
K01-743,,,,,,,,,,,ESSFwc 2 /01
K01-768,,,,,,,,,,,ESSFmw 2 /101.2
K01-775,,,,,,,,,,,ESSFdv 1 /101
K01-796,,,,,,,,,,,IDF xc /101
K01-799,,,,,,,,,,,IDF xh 2 /101
K01-823,,,,,,,,,,,IDF dc /101.1
K01-825,,,,,,,,,,,IDF xh 2 /101
K01-837,,,,,,,,,,,ICH mk 1 /01
K01-848,,,,,,,,,,,ICH mk 1 /01
K01-850,,,,,,,,,,,ICH mk 1 /01
K01-861,,,,,,,,,,,ESSFwcw  /101
K01-869,,,,,,,,,,,MS  dc 1 /101
K01-873,,,,,,,,,,,MS  dc 1 /101
K01-934,,,,,,,,,,,ESSFdv 1 /101
K01-937,,,,,,,,,,,ESSFdv 1 /101
K01-953,,,,,,,,,,,ESSFmw 2 /101.1
K01-968,,,,,,,,,,,ESSFxc 3 /101
K01-994,,,,,,,,,,,ESSFwc 2 /01
K02-011,,,,,,,,,,,IDF ww   /101
K02-012,,,,,,,,,,,IDF ww   /101
K02-013,,,,,,,,,,,IDF xh 2 /101
K02-015,,,,,,,,,,,PP  xw /101
K02-016,,,,,,,,,,,IDF xh 2 /101
K02-022,,,,,,,,,,,IDF ww   /101
K02-037,,,,,,,,,,,ICH vk 1 /01
K02-038,,,,,,,,,,,ICH vk 1 /01
K02-052,,,,,,,,,,,ESSFvc   /01
K02-081,,,,,,,,,,,ESSF vcw  /01
K02-116,,,,,,,,,,,ICH vk 1 /01
K02-118,,,,,,,,,,,ICH vk 1 /01
K02-134,,,,,,,,,,,ICH mw 2k/101
K02-135,,,,,,,,,,,ICH mw 2k/101
K02-142,,,,,,,,,,,ICH mk 1 /01
K02-163,,,,,,,,,,,ESSFdc 3 /101
K02-166,,,,,,,,,,,ESSFdc 3 /101
K02-167,,,,,,,,,,,MS  dm 3 /101.1
K02-171,,,,,,,,,,,MS  dm 3 /101.1
K02-177,,,,,,,,,,,ESSFwcw  /101
K02-186,,,,,,,,,,,ESSF vcw  /01
K02-208,,,,,,,,,,,ICH mw 2k/101
K02-210,,,,,,,,,,,ICH vk 1 /01
K02-213,,,,,,,,,,,ESSFdc 1 /101
K02-216,,,,,,,,,,,ESSFwc 4 /101
K02-218,,,,,,,,,,,ESSFxc 2 /101
K02-219,,,,,,,,,,,ESSFxc 2 /101
K02-246,,,,,,,,,,,ESSFwc 1 /101
K02-256,,,,,,,,,,,ESSFvc   /01
K02-306,,,,,,,,,,,ESSFwc 4 /101
K02-319,,,,,,,,,,,ESSF vcw  /01
K02-385,,,,,,,,,,,ESSF vcw  /01
K02-388,,,,,,,,,,,ESSF vcw  /01
K02-400,,,,,,,,,,,ICH wk 1 /101
K02-425,,,,,,,,,,,ESSF vcw  /01
K02-456,,,,,,,,,,,ESSF vcw  /01
K02-466,,,,,,,,,,,ESSFvc   /01
K02-489,,,,,,,,,,,ESSF vcw  /01
K02-491,,,,,,,,,,,ESSF vcw  /01
K02-495,,,,,,,,,,,ESSF vcw  /01
K02-505,,,,,,,,,,,ESSFvc   /01
K02-506,,,,,,,,,,,ESSFvc   /01
K02-523,,,,,,,,,,,ICH vk 1 /01
K02-536,,,,,,,,,,,ESSFwcw  /101
K02-541,,,,,,,,,,,ICH wk 1 /101
K02-561,,,,,,,,,,,IDF mw 1 /101
K02-566,,,,,,,,,,,MS  dm 1 /101
K02-567,,,,,,,,,,,ESSFdc 1 /101
K02-590,,,,,,,,,,,ESSFvc   /01
K02-592,,,,,,,,,,,ICH vk 1 /01
K02-604,,,,,,,,,,,ESSFwcw  /101
K02-614,,,,,,,,,,,ESSFwcw  /101
K02-621,,,,,,,,,,,ESSFwcw  /101
K02-624,,,,,,,,,,,ESSFwcw  /101
K02-632,,,,,,,,,,,ICH mw 2k/101
K02-648,,,,,,,,,,,ESSFdc 3 /101
K02-653,,,,,,,,,,,SBS mm /101
K02-654,,,,,,,,,,,SBS mm /101
K02-658,,,,,,,,,,,ICH mk 2 /101
K02-661,,,,,,,,,,,ESSFwcw  /101
K02-673,,,,,,,,,,,ICH mw 2k/101
K02-684,,,,,,,,,,,ICH mw 2k/101
K02-693,,,,,,,,,,,ICH mk 1 /01
K02-697,,,,,,,,,,,ICH mk 2 /101
K02-705,,,,,,,,,,,ESSFwc 4 /101
K02-709,,,,,,,,,,,ESSFwc 4 /101
K02-716,,,,,,,,,,,ESSFwcw  /101
K02-717,,,,,,,,,,,ESSFwcw  /101
K02-719,,,,,,,,,,,ESSFwcw  /101
K02-729,,,,,,,,,,,ESSFwcw  /101
K02-738,,,,,,,,,,,ESSFdc 3 /101
K02-760,,,,,,,,,,,IDF mw 1 /101
K02-761,,,,,,,,,,,IDF mw 1 /101
K02-763,,,,,,,,,,,IDF mw 1 /101
K02-766,,,,,,,,,,,IDF mw 1 /101
K02-767,,,,,,,,,,,IDF mw 1 /101$6C.1
K02-768,,,,,,,,,,,IDF mw 1 /101$6C.1
K02-810,,,,,,,,,,,IDF mw 2 /101
K10-012,,,,,,,,,,,PP  xw /101
K10-013,,,,,,,,,,,PP  xw /101
K10-014,,,,,,,,,,,PP  xw /101
K10-017,,,,,,,,,,,PP  xw /101
K10-020,,,,,,,,,,,IDF mw 2 /101
K11-072,,,,,,,,,,,ESSFmw 1 /101.1
K11-248,,,,,,,,,,,ESSFmw 2 /101.2
K12-001,,,,,,,,,,,IDF ww /101
K12-002,,,,,,,,,,,IDF ww   /101
K12-003,,,,,,,,,,,IDF ww   /101
K12-011,,,,,,,,,,,IDF ww   /101
K12-015,,,,,,,,,,,ICH mw 2k/101
K12-016,,,,,,,,,,,ICH mw 2k/101
K12-019,,,,,,,,,,,ICH mw 2k/101
K12-020,,,,,,,,,,,ICH mw 2k/101
K12-021,,,,,,,,,,,ICH mw 2k/101
K12-022,,,,,,,,,,,ICH mw 2k/101
K12-026,,,,,,,,,,,ICH mw 2k/101
K12-030,,,,,,,,,,,ICH mw 2k/101
K12-033,,,,,,,,,,,ICH mw 2k/101
K12-037,,,,,,,,,,,ICH mw 2k/101
K12-039,,,,,,,,,,,ICH mw 2k/101
K12-040,,,,,,,,,,,ICH mw 2k/101
K12-041,,,,,,,,,,,ICH mw 2k/101
K12-046,,,,,,,,,,,ICH mw 2k/101
K12-048,,,,,,,,,,,ICH mw 2k/101
K12-049,,,,,,,,,,,ICH mw 2k/101
K12-050,,,,,,,,,,,ICH mw 2k/101
K12-052,,,,,,,,,,,ICH mw 2k/101
K12-053,,,,,,,,,,,ICH mw 2k/101
K12-054,,,,,,,,,,,ICH mw 2k/101
K12-058,,,,,,,,,,,ICH mw 2k/101
K12-059,,,,,,,,,,,ICH mw 2k/101
K12-060,,,,,,,,,,,ICH mw 2k/101
K12-061,,,,,,,,,,,ICH mw 2k/101
K12-063,,,,,,,,,,,ICH mw 2k/101
K12-065,,,,,,,,,,,ICH mw 3 /101
K12-066,,,,,,,,,,,ICH mw 2k/101
K12-067,,,,,,,,,,,ICH mw 2k/101
K12-068,,,,,,,,,,,ICH mw 2k/101
K12-069,,,,,,,,,,,ICH mw 2k/101
K12-070,,,,,,,,,,,ICH mw 2k/101
K12-072,,,,,,,,,,,ICH mw 2k/101
K12-076,,,,,,,,,,,ICH mw 2k/101
K12-077,,,,,,,,,,,ICH mw 2k/101
K12-080,,,,,,,,,,,ICH mw 2k/101
K12-119,,,,,,,,,,,ICH mk 2 /101
K12-120,,,,,,,,,,,ICH mk 2 /101
K12-121,,,,,,,,,,,ICH mk 2 /101
K12-122,,,,,,,,,,,ICH mk 2 /101
K12-124,,,,,,,,,,,ICH mk 2 /101
K12-125,,,,,,,,,,,ICH mk 2 /101
K12-126,,,,,,,,,,,ICH mk 2 /101
K12-127,,,,,,,,,,,ICH mk 2 /101
K12-140,,,,,,,,,,,ICH mk 2 /101
K12-148,,,,,,,,,,,ICH mk 2 /101
K12-149,,,,,,,,,,,ICH mk 2 /101
K12-152,,,,,,,,,,,ICH mk 2 /101
K12-155,,,,,,,,,,,ICH mk 2 /101
K13-007,,,,,,,,,,,IDF ww /101
K13-014,,,,,,,,,,,IDF ww /101
K13-026,,,,,,,,,,,IDF ww /101
K13-027,,,,,,,,,,,IDF ww /101
K13-028,,,,,,,,,,,IDF ww /101
K13-065,,,,,,,,,,,IDF mw 2 /101
K13-075,,,,,,,,,,,MS  xk 1 /101b
K13-076,,,,,,,,,,,MS  xk 1 /101b
K13-103,,,,,,,,,,,ESSFxc 2 /101
K770014,,,,,,,,,,,ICH mw 5 /101
K770015,,,,,,,,,,,ICH mw 5 /101
K780439,,,,,,,,,,,ICH dw 1 /01a
K780448,,,,,,,,,,,ESSFwc 5 /101
K780450,,,,,,,,,,,ICH mw 4 /101
K796865,,,,,,,,,,,ICH wk 1 /101
K800850,,,,,,,,,,,ESSFdc 3 /101
K801889,,,,,,,,,,,IDF dm 2 /101
K801898,,,,,,,,,,,ICH dm   /101
K801939,,,,,,,,,,,IDF dm 2 /101
K801966,,,,,,,,,,,MS  dk 2 /101
K8607,,,,,,,,,,,ESSFwv   /01
K8609,,,,,,,,,,,ESSFwv   /01
K8615,,,,,,,,,,,ESSFwv   /01
K8645,,,,,,,,,,,BWBSdk   /101
K99-042,,,,,,,,,,,IDF xh 2 /101
K99-072,,,,,,,,,,,IDF xh 2 /101
K99-073,,,,,,,,,,,IDF xh 2 /101
K99-086,,,,,,,,,,,IDF dk 2 /101
K99-087,,,,,,,,,,,IDF dk 2 /101
K99-088,,,,,,,,,,,IDF dk 2 /101
K99-097,,,,,,,,,,,MS  dm 2 /101
K99-099,,,,,,,,,,,IDF dk 2 /101
K99-102,,,,,,,,,,,IDF xh 2 /101
K99-130,,,,,,,,,,,IDF dk 1 /101
K99-134,,,,,,,,,,,IDF xh 1 /101
K99-136,,,,,,,,,,,IDF dk 2 /101
K99-166,,,,,,,,,,,ESSFxc 1 /101
K99-167,,,,,,,,,,,ESSFxc 1 /101
K99-179,,,,,,,,,,,ESSFxc 1 /101
K99-241,,,,,,,,,,,PP  xh 2 /101
K99-285,,,,,,,,,,,IDF xh 1 /101
K99-292,,,,,,,,,,,IDF xh 1 /101
K99-293,,,,,,,,,,,IDF dk 1 /101
K99-300,,,,,,,,,,,IDF xh 1 /101
K99-304,,,,,,,,,,,IDF dk 2 /101
K99-305,,,,,,,,,,,IDF dk 2 /101
K99-306,,,,,,,,,,,MS  dm 2 /101
K99-334,,,,,,,,,,,MS  mw 1 /101
K99-337,,,,,,,,,,,MS  mw 1 /101
K99-339,,,,,,,,,,,ESSFmw 1 /101.1
K99-347,,,,,,,,,,,IDF dk 1 /101
K99-364,,,,,,,,,,,ESSFdc 2 /101
K99-367,,,,,,,,,,,ESSFdc 2 /101
K99-376,,,,,,,,,,,ESSFmw 1 /101.1
K99-379,,,,,,,,,,,IDF dk 1 /101
K99-384,,,,,,,,,,,IDF dk 1 /101
K99-388,,,,,,,,,,,IDF dk 1 /101
K99-415,,,,,,,,,,,MS  dm 2 /101
K99-439,,,,,,,,,,,ESSFmw 1 /101.1
K99-440,,,,,,,,,,,MS  mw 1 /101
K99-446,,,,,,,,,,,MS  mw 1 /101
K99-447,,,,,,,,,,,ESSFmw 1 /101.1
K99-456,,,,,,,,,,,ESSFmw 1 /101.2
K99-460,,,,,,,,,,,ESSFxc 1 /101
K99-470,,,,,,,,,,,ESSFdc 2 /101
K99-471,,,,,,,,,,,ESSFdc 2 /101
K99-474,,,,,,,,,,,ESSFdc 2 /101
K99-485,,,,,,,,,,,ESSFmw 1 /101.1
K99-486,,,,,,,,,,,IDF dk 2 /101
K99-491,,,,,,,,,,,IDF dk 2 /101
K99-494,,,,,,,,,,,IDF dk 1 /101
K99-508,,,,,,,,,,,MS  mw 1 /101
K99-509,,,,,,,,,,,ESSFmw 1 /101.2
K99-510,,,,,,,,,,,ESSFmw 1 /101.2
K99-515,,,,,,,,,,,ESSFmw 1 /101.2
K99-519,,,,,,,,,,,ESSFdc 2 /101
K99-538,,,,,,,,,,,ESSFmw 1 /101.1
K99-542,,,,,,,,,,,ESSFmw 1 /101.2
K99-544,,,,,,,,,,,MS  dm 2 /101
K99-545,,,,,,,,,,,MS  xk 1 /101b
K99-558,,,,,,,,,,,IDF dk 2 /101
K99-561,,,,,,,,,,,IDF dk 2 /101
K99-563,,,,,,,,,,,IDF dk 2 /101
K99-568,,,,,,,,,,,MS  xk 1 /101b
K99-569,,,,,,,,,,,MS  xk 1 /101a
K99-574,,,,,,,,,,,MS  xk 1 /101b
K99-580,,,,,,,,,,,MS  xk 1 /101b
K99-582,,,,,,,,,,,MS  xk 1 /101a
K99-583,,,,,,,,,,,MS  xk 1 /101a
K99-587,,,,,,,,,,,MS  xk 1 /101b
K99-603,,,,,,,,,,,IDF dk 1 /101
K99-708,,,,,,,,,,,ESSFxc 1 /101
K99-721,,,,,,,,,,,MS  dm 2 /101
K99-722,,,,,,,,,,,MS  dm 2 /101
K99-739,,,,,,,,,,,ESSFxc 1 /101
K99-743,,,,,,,,,,,ESSFxc 1 /101
K99-750,,,,,,,,,,,MS  xk 1 /101b
K99-757,,,,,,,,,,,MS  xk 1 /101b
K99-758,,,,,,,,,,,MS  xk 1 /101b
K99-802,,,,,,,,,,,IDF dk 1 /101
K99-902,,,,,,,,,,,IDF dk 2 /101
K99-903,,,,,,,,,,,IDF dk 2 /101
K99-908,,,,,,,,,,,IDF dk 2 /101
KA 416,,,,,,,,,,,CWH ms 2 /01
KA 424,,,,,,,,,,,MH  mm 2 /01
KA 445,,,,,,,,,,,ESSFmw 2 /101.1
KA 603,,,,,,,,,,,MH  mm 2 /01
KAI17,,,,,,,,,,,ICH mw 4 /101
KBS06,,,,,,,,,,,ICH wc   /01
KBS108,,,,,,,,,,,ICH wc   /01
KBS111,,,,,,,,,,,ICH wc   /01
KBS121,,,,,,,,,,,ICH wc   /01
KBS128,,,,,,,,,,,ICH wc   /01
KBS129,,,,,,,,,,,ICH wc   /01
KBS17,,,,,,,,,,,ICH wc   /01
KC 161,,,,,,,,,,,ESSFmw 2 /101.2
KC 186,,,,,,,,,,,CWH ms 2 /01
KL-100,,,,,,,,,,,ESSFdm   /101
KL-146,,,,,,,,,,,ICH mw 2 /101
KL-159,,,,,,,,,,,ESSFwm 4 /101
KL-72,,,,,,,,,,,ICH xw   /101
KL-82,,,,,,,,,,,ICH dm   /101
KL8488,,,,,,,,,,,BWBSdk   /101
KO 003,,,,,,,,,,,CWH mm 1 /01
KO 006,,,,,,,,,,,CWH mm 1 /01
KO 008,,,,,,,,,,,CWH mm 1 /01
KO 010,,,,,,,,,,,CWH mm 1 /01
KO 011,,,,,,,,,,,CWH mm 1 /01
KO 012,,,,,,,,,,,CWH mm 1 /01
KO 016,,,,,,,,,,,CWH mm 1 /01
KO 019,,,,,,,,,,,CWH mm 1 /01
KO 021,,,,,,,,,,,CWH mm 1 /01
KO 022,,,,,,,,,,,CWH mm 1 /01
KO 028,,,,,,,,,,,CWH mm 1 /01
KO 031,,,,,,,,,,,CWH mm 1 /01
KO 040,,,,,,,,,,,CWH mm 1 /01
KO 041,,,,,,,,,,,CWH mm 1 /01
KO 042,,,,,,,,,,,CWH mm 1 /01
KO 047,,,,,,,,,,,CWH mm 1 /01
KO 051,,,,,,,,,,,CWH xm 2 /01
KO 053,,,,,,,,,,,CWH xm 2 /01
KO 057,,,,,,,,,,,CWH mm 1 /01
KO 058,,,,,,,,,,,CWH mm 1 /01
KO 059,,,,,,,,,,,CWH mm 1 /01
KO 061,,,,,,,,,,,CWH mm 1 /01
KO 062,,,,,,,,,,,CWH mm 1 /01
KO 063,,,,,,,,,,,CWH xm 2 /01
KO 064,,,,,,,,,,,CWH xm 2 /01
KO 065,,,,,,,,,,,CWH xm 2 /01
KO 066,,,,,,,,,,,CWH xm 2 /01
KO 067,,,,,,,,,,,CWH xm 2 /01
KO 068,,,,,,,,,,,CWH xm 2 /01
KO 069,,,,,,,,,,,CWH xm 2 /01
KO 070,,,,,,,,,,,CWH xm 2 /01
KO 072,,,,,,,,,,,CWH xm 2 /01
KO 079,,,,,,,,,,,CWH xm 2 /01
KO 081,,,,,,,,,,,CWH xm 2 /01
KO 083,,,,,,,,,,,CWH xm 2 /01
KO 085,,,,,,,,,,,CWH xm 2 /01
KO 087,,,,,,,,,,,CWH mm 1 /01
KO 088,,,,,,,,,,,CWH mm 1 /01
KO 089,,,,,,,,,,,CWH xm 2 /01
ko93083,,,,,,,,,,,ESSFwc 5 /101
ko93112,,,,,,,,,,,ICH wk 1 /101
ko93122,,,,,,,,,,,ESSFwc 4 /101
KP 205,,,,,,,,,,,MH  mm 1 /01
KP 206,,,,,,,,,,,CWH vm 2 /01
KP 213,,,,,,,,,,,CWH vh 1 /01
KP 229,,,,,,,,,,,CWH vm 2 /01
KP 233,,,,,,,,,,,CWH vh 1 /01
KP 241,,,,,,,,,,,CWH vm 1 /01
KR 250,,,,,,,,,,,CWH ds 1 /01
KR 251,,,,,,,,,,,CWH ms 2 /01
KZ00152,,,,,,,,,,,CWH vm 1 /01
KZ00252,,,,,,,,,,,CWH vm 2 /01
KZ00752,,,,,,,,,,,MH  mm 1 /01
KZ01852,,,,,,,,,,,CWH vm 1 /01
KZ02052,,,,,,,,,,,MH  mm 1 /01
KZ02352,,,,,,,,,,,MH  mm 1 /01
KZ02752,,,,,,,,,,,CWH wm   /01
KZ03052,,,,,,,,,,,CWH wm   /01
KZ03352,,,,,,,,,,,CWH wm   /01
KZ04052,,,,,,,,,,,CWH wm   /01
KZ04252,,,,,,,,,,,CWH wm   /01
KZ04352,,,,,,,,,,,CWH wm   /01
KZ05752,,,,,,,,,,,CWH wm   /01
KZ05852,,,,,,,,,,,CWH wm   /01
KZ06952,,,,,,,,,,,CWH wm   /01
KZ08552,,,,,,,,,,,MH  mm 1 /01
KZ08852,,,,,,,,,,,MH  mm 1 /01
KZ08952,,,,,,,,,,,CWH wm   /01
KZ09052,,,,,,,,,,,CWH wm   /01
KZ09252,,,,,,,,,,,CWH wm   /01
KZ09652,,,,,,,,,,,CWH wm   /01
KZ10252,,,,,,,,,,,CWH vm 1 /01
KZ12952,,,,,,,,,,,CWH wm   /01
KZ13052,,,,,,,,,,,CWH vm 2 /01
KZ13452,,,,,,,,,,,CWH wm   /01
KZ15652,,,,,,,,,,,CWH wm   /01
KZ16552,,,,,,,,,,,CWH vm 1 /01
KZ30352,,,,,,,,,,,CWH vm 1 /01
KZ30452,,,,,,,,,,,CWH vm 2 /01
KZ30752,,,,,,,,,,,CWH vm 1 /01
KZ31852,,,,,,,,,,,CWH vm 2 /01
KZ32152,,,,,,,,,,,CWH vm 2 /01
KZ32252,,,,,,,,,,,MH  mm 1 /01
KZ32752,,,,,,,,,,,CWH vm 2 /01
KZ33152,,,,,,,,,,,MH  mm 1 /01
KZ33252,,,,,,,,,,,CWH vm 2 /01
KZ33652,,,,,,,,,,,MH  mm 1 /01
KZ33852,,,,,,,,,,,CWH vm 2 /01
KZ34252,,,,,,,,,,,CWH wm   /01
KZ34452,,,,,,,,,,,CWH wm   /01
KZ36252,,,,,,,,,,,CWH wm   /01
KZ36952,,,,,,,,,,,CWH wm   /01
KZ37152,,,,,,,,,,,CWH wm   /01
KZ37552,,,,,,,,,,,CWH wm   /01
KZ38552,,,,,,,,,,,CWH wm   /01
KZ40452,,,,,,,,,,,CWH wm   /01
KZ40552,,,,,,,,,,,CWH wm   /01
KZ40952,,,,,,,,,,,CWH wm   /01
KZ41852,,,,,,,,,,,CWH wm   /01
KZ43252,,,,,,,,,,,CWH wm   /01
KZ44552,,,,,,,,,,,CWH vm 1 /01
L018,,,,,,,,,,,BWBSmk   /101
L022,,,,,,,,,,,BWBSmk   /101
L028,,,,,,,,,,,BWBSmk   /101
L034,,,,,,,,,,,BWBSmk   /101
L035,,,,,,,,,,,BWBSmk   /101
L036,,,,,,,,,,,BWBSmk   /101
L038,,,,,,,,,,,BWBSmk   /101
L039,,,,,,,,,,,BWBSmk   /101
L054,,,,,,,,,,,BWBSmk   /101
L056,,,,,,,,,,,BWBSmk   /101
L060,,,,,,,,,,,BWBSmk   /101
L068,,,,,,,,,,,BWBSmk   /101
L084,,,,,,,,,,,BWBSmk   /101
L088,,,,,,,,,,,BWBSmk   /101
L099,,,,,,,,,,,BWBSmk   /101
L100,,,,,,,,,,,BWBSmk   /101
L126,,,,,,,,,,,BWBSmk   /101
L128,,,,,,,,,,,BWBSmk   /101
L139,,,,,,,,,,,BWBSmk   /101
L140,,,,,,,,,,,BWBSmk   /101
L146,,,,,,,,,,,BWBSmk   /101
L154,,,,,,,,,,,BWBSmk   /101
L176,,,,,,,,,,,BWBSmk   /101
L197,,,,,,,,,,,BWBSmk   /101
L199,,,,,,,,,,,BWBSmk   /101
L801958,,,,,,,,,,,IDF xk   /101
LPc10,,,,,,,,,,,MS  xv   /01
LPc14,,,,,,,,,,,MS  xv   /01
LPc23,,,,,,,,,,,IDF dc /101.2
LPdk11,,,,,,,,,,,IDF dc /101.2
LPdk110,,,,,,,,,,,IDF dk 1 /101
LPdk14,,,,,,,,,,,IDF dc /101.2
LPdk21,,,,,,,,,,,IDF dc /101.2
LPdk22,,,,,,,,,,,IDF xc /101
LPdk26,,,,,,,,,,,IDF dc /101.2
LPed2,,,,,,,,,,,ESSFdv 2 /101
LPedv5,,,,,,,,,,,ESSFdv 1 /101
LPiX220,,,,,,,,,,,IDF xc /101
LPiX310,,,,,,,,,,,IDF xc /101
LPiX311,,,,,,,,,,,IDF xc /101
LPmc11,,,,,,,,,,,MS  dc 1 /101
LPmc2,,,,,,,,,,,MS  dc 1 /101
LPmd7,,,,,,,,,,,MS  dc 3 /101
LPmk30,,,,,,,,,,,MS  xk 3 /101
LPpx1,,,,,,,,,,,PP  xw /101
LPpx12,,,,,,,,,,,PP  xw /101
LPpx21,,,,,,,,,,,IDF xc /101
LPxc311,,,,,,,,,,,ESSFxc 3 /101
LR 266,,,,,,,,,,,IDF ww 2 /01
LR 271,,,,,,,,,,,CWH ds 1 /01
LSHR 12,,,,,,,,,,,IDF ww 2 /01
MCG1,,,,,,,,,,,CWH xm 2 /01
MCG2,,,,,,,,,,,CWH xm 2 /01
MCG3,,,,,,,,,,,CWH xm 1 /01
MCG4,,,,,,,,,,,CWH xm 1 /01
MCG5,,,,,,,,,,,CWH xm 1 /01
MCG6,,,,,,,,,,,CWH xm 1 /01
MCM1,,,,,,,,,,,CWH xm 2 /01
MCM2,,,,,,,,,,,CWH xm 2 /01
MCM3,,,,,,,,,,,CWH xm 1 /01
MCM4,,,,,,,,,,,CWH xm 1 /01
MCM5,,,,,,,,,,,CWH xm 1 /01
MF2004,,,,,,,,,,,MS  dk 2 /101
MF2149,,,,,,,,,,,ESSFdkw /101
MF7,,,,,,,,,,,ESSFdkw /101
MF8,,,,,,,,,,,ESSFdk 1 /101
MG14,,,,,,,,,,,ESSFdk 1 /101
MG2,,,,,,,,,,,ESSFdkw /101
MG24,,,,,,,,,,,ICH mk 4 /101
MG30,,,,,,,,,,,ESSFdkw /101
MG46,,,,,,,,,,,ESSFdk 1 /101
MG5,,,,,,,,,,,ESSFdkw /101
MG61,,,,,,,,,,,ICH mk 4 /101
MH94022,,,,,,,,,,,CWH ws 2 /01
MN 204,,,,,,,,,,,MS  mw 1 /101
MP 289,,,,,,,,,,,ESSFmw 1 /101.1
MP 297,,,,,,,,,,,MS  mw 1 /101
N05-108,,,,,,,,,,,IDF dk 5 /101
N05-136,,,,,,,,,,,IDF dk 5 /101
N05-339,,,,,,,,,,,ESSFdk 1 /101
N05-365,,,,,,,,,,,ESSFdk 2 /101
N05-387,,,,,,,,,,,ESSFdk 1 /101
N05-441,,,,,,,,,,,ESSFdkw /101
N05-464,,,,,,,,,,,ESSFdkw /101
N05-476,,,,,,,,,,,ESSFdkw /101
N05-488,,,,,,,,,,,MS  dk 1 /101
N05-490,,,,,,,,,,,ESSFdk 2 /101
N05-494,,,,,,,,,,,ESSFdk 2 /101
N05-537,,,,,,,,,,,MS  dk 1 /101
N06-002,,,,,,,,,,,PP  xh 3 /101
N06-005,,,,,,,,,,,PP  xh 3 /101
N06-006,,,,,,,,,,,PP  xh 3 /101
N06-027,,,,,,,,,,,PP  xh 3 /101
N06-029,,,,,,,,,,,PP  xh 3 /101
N06-054,,,,,,,,,,,PP  dh 2 /101
N06-059,,,,,,,,,,,PP  dh 2 /101
N06-088,,,,,,,,,,,ESSFdkw /101
N06-118,,,,,,,,,,,IDF dm 2 /101
N061420,,,,,,,,,,,ESSFdk 1 /101
N061422,,,,,,,,,,,ESSFdk 1 /101
N06-150,,,,,,,,,,,IDF dm 2 /101
N06-187,,,,,,,,,,,PP  dh 2 /101
N06-339,,,,,,,,,,,IDF dm 2 /101
N06-362,,,,,,,,,,,MS  dk 2 /101
N06-420,,,,,,,,,,,ESSFdk 2 /101
N06-472,,,,,,,,,,,ESSFdk 1 /101
N06-494,,,,,,,,,,,ESSFdk 1 /101
N06-905,,,,,,,,,,,ESSFdk 2 /101
N06-915,,,,,,,,,,,ICH mk 4 /101
N06-918,,,,,,,,,,,ESSFdkw /101
N06-921,,,,,,,,,,,ESSFdk 1 /101
N06-924,,,,,,,,,,,ESSFdk 1 /101
N06-939,,,,,,,,,,,ESSFwm 1 /101
N06-948,,,,,,,,,,,PP  xh 3 /101
N06-953,,,,,,,,,,,PP  xh 3 /101
N06-954,,,,,,,,,,,PP  xh 3 /101
N06-962,,,,,,,,,,,PP  xh 3 /101
N073304,,,,,,,,,,,ESSFwc 5 /101
N073345,,,,,,,,,,,ESSFwc 5 /101
N073356,,,,,,,,,,,ESSFwmw-ESSFdmw/101
N073385,,,,,,,,,,,ESSFdm   /101
N073393,,,,,,,,,,,ESSFwm 4 /101
N074104,,,,,,,,,,,ESSFdw   /101
N074116,,,,,,,,,,,ICH mw 4 /101
N074122,,,,,,,,,,,ESSFwc 6 /101
N074153,,,,,,,,,,,ESSFwc 5 /101
N074154,,,,,,,,,,,ESSFwc 5 /101
N074205,,,,,,,,,,,ESSFwc 5 /101
N074214,,,,,,,,,,,ICH mw 4 /101
N074229,,,,,,,,,,,ESSFwc 5 /101
N074231,,,,,,,,,,,ESSFwc 6 /101
N074232,,,,,,,,,,,ICH mw 2 /101
N074236,,,,,,,,,,,ICH mw 4 /101
N074243,,,,,,,,,,,ESSFwc 5 /101
N074257,,,,,,,,,,,ICH xw   /101
N074269,,,,,,,,,,,ICH xw   /101
N074274,,,,,,,,,,,ICH xw   /101
N074277,,,,,,,,,,,ESSFwc 6 /101
N074279,,,,,,,,,,,ESSFwc 5 /101
N074280,,,,,,,,,,,ICH mw 4 /101
N074282,,,,,,,,,,,ICH mw 4 /101
N074293,,,,,,,,,,,ESSFwmw-ESSFdmw/101
N074297,,,,,,,,,,,ESSFwc 5 /101
N074421,,,,,,,,,,,ICH mw 4 /101
N074424,,,,,,,,,,,IDF dm 2 /101
N074427,,,,,,,,,,,ESSFwc 5 /101
N074430,,,,,,,,,,,ICH mw 4 /101
N074431,,,,,,,,,,,ICH mw 4 /101
N074434,,,,,,,,,,,ICH mw 4 /101
N074435,,,,,,,,,,,ESSFwc 6 /101
N074443,,,,,,,,,,,ICH xw   /101
N074444,,,,,,,,,,,ICH xw   /101
N074452,,,,,,,,,,,ICH mw 4 /101
N074465,,,,,,,,,,,ESSFdm   /101
N074466,,,,,,,,,,,ESSFwc 6 /101
