"","PlotNumber","Var.2","F","M","TD0","TD1","TD2","TD3","TD4","VW","W","X","NA","BGC_noSpace","BGC_LABEL","BGC_Zone","rSMR","aSMRC","aSMRE","aSMR_Veg","11SiteSeries"
"2476","87SM042",0,0,1,0,0,0,1,3.5,0,0,147.9,0,NA,NA,NA,NA,NA,NA,"4SD","SBS mc 1 /01"
"2477","87SM046",0,0,0.2,0,0,0,1.7,31.2,0,0,125,0,NA,NA,NA,NA,NA,NA,"4SD","ICH dk   /01"
"2478","87SM047",0,0,0.5,0,0,0,1,29.5,0,0,149.2,0,NA,NA,NA,NA,NA,NA,"4SD","ICH dk   /01"
"2479","87SM049",0,5.5,2,0,0,0,1,24.5,0,0,134.5,0,NA,NA,NA,NA,NA,NA,"4SD","ICH dk   /01"
"2480","87SM050",0,0,7,0,0,0,0.5,9.5,0,0,121.9,0,NA,NA,NA,NA,NA,NA,"4SD","ICH dk   /01"
"2481","88AS002",0,0,0,0,0,0.1,11.2,8.6,0,0,77.6,0,NA,NA,NA,NA,NA,NA,"3MD","SBS mc 1 /01"
"2482","88AS003",0,0.5,0.1,0,0,0,1.2,3.7,0,0,102.1,0,NA,NA,NA,NA,NA,NA,"4SD","SBS mc 1 /01"
"2483","88AS006",0,0,0,0,0,0,7.4,6.9,0,0,80.5,0,NA,NA,NA,NA,NA,NA,"4SD","SBS mc 1 /01"
"2484","88AS007",0,1.2,1.6,0,0,0,1.7,6.3,0,0,54.1,0,NA,NA,NA,NA,NA,NA,"4SD","SBS mc 1 /01"
"2485","88AS008",0,0.7,0.5,0,0,0,1,5.6,0,0,80.3,0,NA,NA,NA,NA,NA,NA,"4SD","SBS mc 1 /01"
"2486","88AS009",0,7.2,0.9,0,0,0,2.7,10.9,0,0,114.8,0,NA,NA,NA,NA,NA,NA,"4SD","SBS mc 1 /01"
"2487","88KLP34",1,0,0,0,8,4,108,3,0,0,108,0,NA,NA,NA,NA,NA,NA,"3MD","IDF xh 1 /101"
"2488","88KLP52",0,0,0,0,0,0,29,25.1,0,0,100,0,NA,NA,NA,NA,NA,NA,"3MD","IDF mw 1 /101"
"2489","88OS001",0,0.5,0,0,0,0,24.5,18.5,0,0,102.8,0,NA,NA,NA,NA,NA,NA,"3MD","SBS mc 1 /01"
"2490","88RC002",0,0,0,0,0,0,3.7,6.6,0,0,60.2,0,"SBSmh","SBS mh","SBS ","4",3.5,4,"4SD","SBS mh   /01"
"2491","88RC010",0,0,20.7,0,0,0,5,2.9,0,0,90.8,0,"SBSmh","SBS mh","SBS ","4",3.5,4,"6M","SBS mh   /01"
"2492","88RC012",0,0,0.2,0,0,0,1.3,4.6,0,0,95.5,0,NA,NA,NA,NA,NA,NA,"4SD","SBS mh   /01"
"2493","88RC020",0,0,26.6,0,0,0,0.2,0.4,0,0,101.6,0,"SBSmh","SBS mh","SBS ","5",4.5,6,"6M","SBS mh   /01"
"2494","88RC021",0,0,2.4,0,0,0,2.2,10.4,0,0,106.5,0,"SBSmw","SBS mw","SBS ","3",4,4,"4SD","SBS mh   /01"
"2495","88RC022",0,0,3.1,0,0,1.5,6.3,1.9,0,0,107.6,0,"SBSmw","SBS mw","SBS ","5",6,6,"4SD","SBS mh   /01"
"2496","88RC024",0,0,1.5,0,0,0,7.2,16.7,0,0,122.8,0,NA,NA,NA,NA,NA,NA,"4SD","SBS mh   /01"
"2497","890153",0,101,14,0,0,0,0,0,0,0,113,0,NA,NA,NA,NA,NA,NA,"6M","CWH wm   /01"
"2498","890453",0,36.5,17.5,0,0,0,0,3,0,5,102.5,0,NA,NA,NA,NA,NA,NA,"6M","CWH wm   /01"
"2499","890953",0,59,6,0,0,0,0,0,0,0,58,0,NA,NA,NA,NA,NA,NA,"5F","CWH wm   /01"
"2500","891553",0,108,20,0,0,0,0,0.5,0,0,100,0,NA,NA,NA,NA,NA,NA,"6M","CWH wm   /01"
"2501","891853",0,8,1,0,0,0,0,0,0,0,99.5,0,NA,NA,NA,NA,NA,NA,"5F","CWH wm   /01"
"2502","892353",3,112,70,0,0,0,0,0,0,0.5,33,0,NA,NA,NA,NA,NA,NA,"6M","CWH wm   /01"
"2503","893353",0,13,12,0,0,0,0,0.5,0,0,85.5,0,NA,NA,NA,NA,NA,NA,"6M","CWH wm   /01"
"2504","893553",0,27,3.5,0,0,0,0,0,0,0,96,0,NA,NA,NA,NA,NA,NA,"5F","CWH wm   /01"
"2505","894153",0,14,8,0,0,0,0,0,0,0,97,0,NA,NA,NA,NA,NA,NA,"5F","CWH wm   /01"
"2506","894753",0,58.5,17,0,0,0,0,0,0,0,93,0,NA,NA,NA,NA,NA,NA,"6M","CWH wm   /01"
"2507","89GP032",0,0,0,0,0,0.2,11.2,16.1,0,0,67.5,0,NA,NA,NA,NA,NA,NA,"3MD","IDF dw   /01"
"2508","89GP033",0,0,0,0,0,5,20.2,6,0,0,45.3,0,NA,NA,NA,NA,NA,NA,"3MD","IDF dw   /01"
"2509","9001E07",0.5,0,0.5,0,0,0,3.5,14,0,0,58.2,0,"ESSFxv1","ESSFxv 1","ESSF","4",4.5,4,"4SD","ESSFxv 1 /01"
"2510","9001M04",0,0,0,0,0,0,5.7,13,0,0,53.8,0,"MSxv","MS  xv","MS  ","4",4.5,4,"4SD","MS  xv /01"
"2511","9001M06",0,0,0,0,0,0,4,16,0,0,75.5,0,"MSxv","MS  xv","MS  ","4",4.5,4,"4SD","MS  xv /01"
"2512","9001M07",0,0,0,0,0,1,6,11,0,0,59.6,0,"ESSFxv1","ESSFxv 1","ESSF","4",4.5,4,"4SD","MS  xv /01"
"2513","9001M10",1.1,0,0.1,0,0,0,3.1,17.5,0,0,73.9,0,"ESSFxv1","ESSFxv 1","ESSF","4",4.5,4,"4SD","MS  xv /01"
"2514","9001M13",0.1,0,0,0,0,1,8.1,23.6,0,0,75.8,0,"MSxv","MS  xv","MS  ","4",4.5,4,"4SD","MS  xv /01"
"2515","9001M15",0,0,0,0,0,0,19,12.6,0,0,57.8,0,"ESSFxv1","ESSFxv 1","ESSF","4",4.5,4,"3MD","MS  xv /01"
"2516","9003E06",0.1,0,0,0,0,0,2.5,22.5,0,0,69,0,"MSxv","MS  xv","MS  ","3",3.5,3,"4SD","ESSFxv 1 /01"
"2517","9003E8A",2,0,0.6,0,0,0,4.2,4,0,0,104.3,0,"MSxv","MS  xv","MS  ","4",4.5,4,"4SD","ESSFxv 1 /01"
"2518","9003I04",0,0,0,0,0.1,5.4,63.2,3.1,0,0,28.9,0,"IDFdw","IDF dw","IDF ","4",NA,NA,"3MD","IDF dw   /01"
"2519","9003I06",2,0,0,0,0.2,0.1,17.2,3.3,0,0,41.7,0,"IDFdw","IDF dw","IDF ","4",NA,NA,"3MD","IDF dw   /01"
"2520","9003I08",0,0,0.1,0,0,5,5.9,35.5,0,1,54.3,0,"SBSmc2","SBS mc 2","SBS ","4",4.5,5,"4SD","MS  xv /01"
"2521","9003M08",0,3,2,0,0,0,6.5,8.2,0,0,68.6,0,"IDFdw","IDF dw","IDF ","3",NA,NA,"4SD","MS  dc 2 /01"
"2522","9003M09",5,2.2,3.1,0,0,0,0.3,0.2,0,0,77.5,0,"IDFdw","IDF dw","IDF ","4",NA,NA,"5F","MS  dc 2 /01"
"2523","9004I01",0,0,0,0,0.1,3.2,10.4,18,0,0,43.4,0,"ESSFmv1","ESSFmv 1","ESSF","4",4,5,"3MD","IDF dw   /01"
"2524","9004I02",0,0,0,0,0.1,1.2,15.4,10,0,0,49.7,0,"ESSFmv1","ESSFmv 1","ESSF","3",3.5,4,"3MD","IDF dw   /01"
"2525","9004I04",0.1,0,0,0,0.1,0.2,29.1,4,0,0,47.7,0,"IDFdw","IDF dw","IDF ","4",NA,NA,"3MD","IDF dw   /01"
"2526","9004I10",0,0,0,0,0,5,10.3,18,0,0,58.3,0,"IDFdw","IDF dw","IDF ","4",NA,NA,"3MD","IDF dw   /01"
"2527","9004M03",0,0,0,0,0,2,6.7,37.1,0,0,124,0,"IDFdw","IDF dw","IDF ","3",NA,NA,"4SD","MS  dc 2 /01"
"2528","9004M08",0,0,0,0,0,0,8.2,7.1,0,0,114.2,0,"MSdc2","MS  dc 2","MS  ","4",NA,NA,"4SD","MS  dc 2 /01"
"2529","9005I03",0.1,0,0,0,0,4.6,10.8,4.5,0,0,49.7,0,"IDFdw","IDF dw","IDF ","4",NA,NA,"3MD","IDF dw   /01"
"2530","9005I07",0,0,2,0,0,5,1,1.5,0,0,57.4,0,"IDFdw","IDF dw","IDF ","4",NA,NA,"4SD","IDF dw   /01"
"2531","9006M01",0,0.1,0.2,0,0,1.1,9.5,34.6,0,0,80.3,0,"SBPSxc","SBPSxc","SBPS","4",4,3,"4SD","MS  dv   /01"
"2532","9006M03",0,0.5,0.5,0,0,0.1,6.1,10.6,0,0,63.7,0,"MSxv","MS  xv","MS  ","4",4.5,4,"4SD","MS  dv   /01"
"2533","9006M10",0,2,2,0,0,0,2,20,0,0,134,0,"SBPSxc","SBPSxc","SBPS","4",4,3,"4SD","MS  dv   /01"
"2534","905578",0,27,3,0,0,0,0,0,0,0,103.5,0,"CWHwh1","CWH wh 1","CWH ","4",5.5,6,"5F","CWH wh 1 /101"
"2535","905678",0,33.1,3,0,0,0,0,0,0,0,133.2,0,NA,NA,NA,NA,NA,NA,"5F","CWH wh 1 /101"
"2536","905778",0,29,44.5,0,0,0,0,0,0,0,77.5,0,"CWHwh1","CWH wh 1","CWH ","4",5.5,6,"6M","CWH wh 2 /101"
"2537","906578",0,74.5,36,0,0,0,0,8,0,0,124,0,"ICHmc2","ICH mc 2","ICH ","4",5,5,"6M","ESSFwv   /01"
"2538","9071",0,0,0,0,2.6,3,28.3,0,0,0,63.3,0,"IDFxh1","IDF xh 1","IDF ","4",2.5,3,"3MD","IDF xh 1 /101"
"2539","90RC001",0,0,0,0,0,12.3,27.7,11,0,0,41.7,0,NA,NA,NA,NA,NA,NA,"3MD","MS  xv /01"
"2540","90RC010",3,5.1,1,0,0,0.1,15.8,12.7,0,0,93.6,0,NA,NA,NA,NA,NA,NA,"3MD","ESSFxv 1 /01"
"2541","90RC012",0,0,0,0,0,0,2,5,0,0,128.7,0,NA,NA,NA,NA,NA,NA,"4SD","MS  dc 2 /01"
"2542","90RC017",0,0,0,0,0,0,16.7,15.2,0,0,76.2,0,NA,NA,NA,NA,NA,NA,"3MD","ESSFxv 1 /01"
"2543","90RC018",0,0,1,0,0,0.1,5.1,28.2,0,0,101.2,0,NA,NA,NA,NA,NA,NA,"4SD","MS  xv /01"
"2544","90RC019",0,0,0,0,0,0,0,1.5,0,0,120,0,NA,NA,NA,NA,NA,NA,"5F","MS  dc 2 /01"
"2545","90RC026",0,0,0,0,0,0,9.4,2,0,0,60.8,0,NA,NA,NA,NA,NA,NA,"4SD","MS  dc 2 /01"
"2546","90RC032",0,0,0.2,0,0,0,0,0.2,0,0,71.7,0,NA,NA,NA,NA,NA,NA,"5F","MS  dc 2 /01"
"2547","910778",0,37,4,0,0,0,0,0,0,0,118,0,NA,NA,NA,NA,NA,NA,"5F","CWH wh 1 /101"
"2548","911",0,0,0,0.4,15.4,56.7,4.3,0.2,0,0,4.4,0.1,NA,NA,NA,NA,NA,NA,"2VD","PP  xh 1 /101"
"2549","911278",0,34.5,32,0,0,0,0,0,0,0,153.5,0,"CWHwh1","CWH wh 1","CWH ","4",5.5,6,"6M","CWH wh 2 /101"
"2550","9118",0,0,0,0,25.5,33.6,2.2,0,0,0,0.1,0.2,NA,NA,NA,NA,NA,NA,"2VD","PP  xh 1 /101"
"2551","911878",0,20,30,0,0,0,2.5,14.5,0,0,135.5,0,"BAFAun","BAFAun","BAFA","4",NA,NA,"6M","ESSFwv   /01"
"2552","912078",0,30,12.5,0,0,0,0,18,0,0,163,0,"BAFAun","BAFAun","BAFA","4",NA,NA,"6M","ESSFwv   /01"
"2553","91HC002",3.9,0,5.7,0,0,0,11,2,0,0.2,100.8,0,NA,NA,NA,NA,NA,NA,"3MD","ESSFxv 1 /01"
"2554","91HC006",0,0.5,0.5,0,0,0,1,0.7,0,0,174.9,0,NA,NA,NA,NA,NA,NA,"5F","MS  dc 2 /01"
"2555","91HC008",0.4,0,0,0,0,0.2,16.1,25.4,0,0,59.7,0,NA,NA,NA,NA,NA,NA,"3MD","ESSFxv 1 /01"
"2556","91HC010",0,0,0.2,0,0,0,0.4,7.9,0,0,53.5,0,NA,NA,NA,NA,NA,NA,"4SD","MS  dc 2 /01"
"2557","91HC016",0,0,0,0,0,0.2,40.3,30.9,0,0,51.7,0,NA,NA,NA,NA,NA,NA,"3MD","MS  dv   /01"
"2558","91HC017",2.9,0,3.1,0,0,0.4,21.8,19,0,0,69.9,0,NA,NA,NA,NA,NA,NA,"3MD","ESSFxv 2 /01"
"2559","91HC018",20.9,0,0.2,0,0,0.2,1.1,2.3,0,0,62.8,0,NA,NA,NA,NA,NA,NA,"4SD","ESSFxv 2 /01"
"2560","91MK005",10,0,0.1,0,0,0,1,51.2,0,0,172.3,0,NA,NA,NA,NA,NA,NA,"4SD","MS  xv /01"
"2561","91MK014",0,0,0,0,0,7,7.2,3.2,0,0,113.3,0,"MHmm2","MH  mm 2","MH  ","4",5.5,5,"3MD","MS  xv /01"
"2562","91MK023",0,0,3.1,0,0,3,31.4,45,0,5,100.8,0,"MSdv","MS  dv","MS  ","5",NA,NA,"3MD","MS  dv   /01"
"2563","91MK028",0,0,0.1,0,0,0,1.1,6,0,0,116.6,0,"MSxv","MS  xv","MS  ","4",4.5,4,"4SD","MS  xv /01"
"2564","91MK035",0,0,1,0,0,0,1.3,17.1,0,0,156.7,0,"IDFdk3","IDF dk 3","IDF ","4",3.5,3,"4SD","ESSFxv 2 /01"
"2565","91MK048",0,0,0,0,0,0,20.2,15.2,0,0,114.9,0,"MSxk3","MS  xk 3","MS  ","3",NA,NA,"3MD","MS  xk 3 /101"
"2566","91MK053",0.3,0,0,0,0,5,5.3,37.1,0,0,54.7,0,"MSxv","MS  xv","MS  ","3",3.5,3,"4SD","ESSFxv 1 /01"
"2567","91MK065",0,0,0,0,0,2,16.1,45,0,0,113.1,0,NA,NA,NA,NA,NA,NA,"4SD","ESSFxv 2 /01"
"2568","91OS004",0,0,0,0,0,4.3,26.7,16.5,0,0,103.5,0,NA,NA,NA,NA,NA,NA,"3MD","IDF dw   /01"
"2569","91OS005",0,0,0,0,3,14.4,17.7,23.7,0,0,42.7,0,NA,NA,NA,NA,NA,NA,"3MD","IDF dw   /01"
"2570","91OS007",0,0,0,0,0,0.5,48.4,14,0,0,90.8,0,"IDFdw","IDF dw","IDF ","4",NA,NA,"3MD","IDF dw   /01"
"2571","91OS009",0,0,0,0,0.1,1.1,30,14,0,0,71.1,0,NA,NA,NA,NA,NA,NA,"3MD","IDF dw   /01"
"2572","91RC002",3.7,0,0,0,0,0.2,14.5,6.7,0,0,44.5,0,NA,NA,NA,NA,NA,NA,"3MD","ESSFxv 2 /01"
"2573","91RC005",0.6,0,0,0,0,0,40.6,16.4,0,0,54,0.1,NA,NA,NA,NA,NA,NA,"3MD","ESSFxv 2 /01"
"2574","91RC006",5.6,0,0.2,0,0,0.3,12.8,0.8,0,0,67.7,0,NA,NA,NA,NA,NA,NA,"3MD","ESSFxv 2 /01"
"2575","91RC014",0,0,0,0,0,0.3,6.7,37.2,0,0,62.8,0,NA,NA,NA,NA,NA,NA,"4SD","MS  dv   /01"
"2576","91RC016",0,0,0,0,0,0,1.3,23.2,0,0,67.6,0,NA,NA,NA,NA,NA,NA,"4SD","MS  dv   /01"
"2577","91RC017",0.1,0.1,0.2,0,0,0.2,2.7,1.7,0,0,75.3,0,NA,NA,NA,NA,NA,NA,"4SD","MS  dv   /01"
"2578","91RC024",0.2,0,20,0,0,0,0.7,43.1,0,0,71.9,0,NA,NA,NA,NA,NA,NA,"6M","MS  dv   /01"
"2579","91RC034",0,0,0,0,0,0.2,40.9,8.2,0,0,90.7,0,NA,NA,NA,NA,NA,NA,"3MD","MS  xk 2 /101"
"2580","91RC052",20.3,0,0.2,0,0.1,0,5.3,16.3,0,0,34.3,0,NA,NA,NA,NA,NA,NA,"4SD","ESSFxv 2 /01"
"2581","91RC054",0.5,0,0,0,0,0,23.8,5,0,0,54.1,0.2,NA,NA,NA,NA,NA,NA,"3MD","ESSFxv 2 /01"
"2582","92209",0,0,0,0,49.6,15.8,5.5,0,0,0,11.4,0,NA,NA,NA,NA,NA,NA,"2VD","PP  xh 1 /101"
"2583","92217",0,0,0,0,0.1,36.9,44.5,22,0,0,7.4,0,NA,NA,NA,NA,NA,NA,"3MD","IDF xh 1 /101"
"2584","92223",0,0,0,2.3,41,42.9,4.3,0,0,0,7.3,0,NA,NA,NA,NA,NA,NA,"2VD","PP  xh 1 /101"
"2585","92MK11",0.1,0,1.2,0,0,0,0.1,0,0,0,174.7,0,"BWBSmk","BWBSmk","BWBS","5",6,6,"5F","BWBSmk   /101"
"2586","92MK12",0,0,0,0,0,0,0,2.1,0,0,177.8,0,"BWBSmk","BWBSmk","BWBS","4",4.5,5,"5F","BWBSmk   /101"
"2587","92MK18",0,0,1.1,0,0,0,0,2,0,1.1,223.7,0,NA,NA,NA,NA,NA,NA,"5F","BWBSmk   /101"
"2588","92MK21",0,0,0,0,0,0,0.3,2,0,1,197.2,0,NA,NA,NA,NA,NA,NA,"5F","BWBSmk   /101"
"2589","92MK26",0,0,0,0,0,0,0,1.1,0,3,166,0,"BWBSmk","BWBSmk","BWBS","4",4.5,5,"5F","BWBSmk   /101"
"2590","92MK44",0,0,0,0,0,0,5,26.2,0,1,181.3,0,"BWBSmk","BWBSmk","BWBS","4",4.5,5,"4SD","BWBSmk   /101"
"2591","92MK46",0,0,0,0,0,0,0,15,0,0,161.1,0,"BWBSmk","BWBSmk","BWBS","3",4,4,"4SD","BWBSmk   /101"
"2592","92MK49",0,0,0,0,0,0,0,7,0,0,221.1,0,"BWBSmk","BWBSmk","BWBS","4",4.5,5,"4SD","BWBSmk   /101"
"2593","92MK70",2,0,0,0,0,0,5,5,0,10,145.4,0,"SWBmk","SWB mk","SWB ","4",NA,NA,"5F","BWBSmk   /101"
"2594","92MK76",0,0,0,0,0,0,0.1,3,0,0,161.5,0,"BWBSmk","BWBSmk","BWBS","4",4.5,5,"4SD","BWBSmk   /101"
"2595","9300330",0,1.1,0,0,0,0.1,1.2,6.1,0,0,108.6,0,"ESSFxv2","ESSFxv 2","ESSF","4",NA,NA,"4SD","ESSFxv 2 /01"
"2596","9300374",3,0,0,0,2,0.2,4.6,15,0,0,60.8,0,"ESSFxv2","ESSFxv 2","ESSF","3",NA,NA,"4SD","ESSFxv 2 /01"
"2597","93189",0,8.02,9.01,0,0,0,0.01,30,0,0,187.03,0,"ESSFwc4","ESSFwc 4","ESSF","3",5,5,"5F","ESSFwc 4 /101"
"2598","93218",0,2.01,0,0,0,0,0.01,2.04,0,0,165.07,0,"ICHmw2","ICH mw 2","ICH ","4",5,5,"5F","ICH mw 2 /101"
"2599","93237",0.14,25,3,0,0,0,0,11.01,0,0,46.07,0,"ESSFwcw","ESSFwcw","ESSF","4",NA,NA,"5F","ESSFwcw  /101"
"2600","93238",3.02,32,23,0,0,0,0.03,7,0,0,87.02,0,"ESSFwcw","ESSFwcw","ESSF","4",NA,NA,"6M","ESSFwcw  /101"
"2601","94-551",7.5,9.5,0.5,0,0,0.5,0,21.5,0,0,137.5,0,"ESSFxc1","ESSFxc 1","ESSF","4",4.5,4,"4SD","ESSFxc 1 /101"
"2602","94-559",0,1.5,0,0,0,0,2.5,75,0,0,166.5,0,"ESSFxc1","ESSFxc 1","ESSF","4",4.5,4,"4SD","ESSFxc 1 /101"
"2603","94-592",0.5,0,0,0,0,0.5,36,0.5,0,0,68.5,0,"IDFdk1","IDF dk 1","IDF ","4",3.5,3,"3MD","IDF dk 1 /101"
"2604","94-601",3,0,0,0,0.5,1.5,45.5,1.5,0,0,82.5,0,"IDFdk1","IDF dk 1","IDF ","4",3.5,3,"3MD","IDF dk 1 /101"
"2605","940650",0,66,25.4,0,0,0,0,0,0,0,100.1,0,NA,NA,NA,NA,NA,NA,"6M","CWH vh 2 /01"
"2606","9523081",0,2.4,1,0,0,0,3,6.2,0,0,121.7,0,"MSdm2","MS  dm 2","MS  ","3",3.5,3,"4SD","MS  dm 2 /101"
"2607","9523084",0,0,0,0,0,0,3.1,57.7,0,3,69.3,0,"MSdm2","MS  dm 2","MS  ","3",3.5,3,"4SD","MS  dm 2 /101"
"2608","9523320",0,0,0,0,0,9.2,55.23,3.5,0,0,63.7,0,"MSxk1","MS  xk 1","MS  ","3",3.5,3,"3MD","MS  xk 1 /101b"
"2609","9523331",0,0,0,0,0,0,7.5,6,0,0,151.2,0,"MSdm2","MS  dm 2","MS  ","4",4,4,"4SD","MS  dm 2 /101"
"2610","9523341",0,0,0,0.5,4.6,8.3,1.5,7,0,0,94.1,0,"IDFxh1","IDF xh 1","IDF ","3",2,2,"2VD","IDF xh 1 /101"
"2611","961225",0,0.8,0,0,0,0,0,1,0,0,192.1,0,NA,NA,NA,NA,NA,NA,"5F","ICH mc 2 /01"
"2612","9613827",0,0,0,0,0,0,0,0.1,0,0,197,0,NA,NA,NA,NA,NA,NA,"5F","ICH mc 2 /01"
"2613","961391",0,15.7,1,0,0,0,0,0.3,0,0,181.4,0,"ICHmc2","ICH mc 2","ICH ","3",4.5,4,"5F","ICH mc 2 /01"
"2614","9613924",0,13,0,0,0,0,0,1,0,0,94,0,NA,NA,NA,NA,NA,NA,"5F","ICH mc 2 /01"
"2615","9613939",0,2,0,0,0,0,0,2.1,0,0,169.2,0,NA,NA,NA,NA,NA,NA,"5F","ICH mc 2 /01"
"2616","9613984",0,7,0.1,0,0,0,0,0.1,0,0,167.7,0,NA,NA,NA,NA,NA,NA,"5F","ICH mc 2 /01"
"2617","9613988",0,0,0,0,0,0,0,0,0,0,174.2,0,NA,NA,NA,NA,NA,NA,"5F","ICH mc 2 /01"
"2618","9613992",0,3,0,0,0,0,0,2.5,0,0,190.8,0,NA,NA,NA,NA,NA,NA,"5F","ICH mc 2 /01"
"2619","9614252",0,45,0,0,0,0,0,0,0,10,93,0,NA,NA,NA,NA,NA,NA,"5F","CWH wh 1 /101"
"2620","9614257",5,86,57.5,0,0,0,0,0,0,2,66,0,NA,NA,NA,NA,NA,NA,"6M","CWH wh 2 /101"
"2621","9614262",0,59.5,12,0,0,0,0,0,0,0,97,0,NA,NA,NA,NA,NA,NA,"6M","CWH wh 1 /101"
"2622","9614263",0,59.5,11,0,0,0,0,0,0,3,117.5,0,NA,NA,NA,NA,NA,NA,"6M","CWH wh 1 /101"
"2623","9614267",0,70,35,0,0,0,0,0,0,5,97,0,NA,NA,NA,NA,NA,NA,"6M","CWH wh 1 /101"
"2624","9614270",0,60,7,0,0,0,0,0,0,0,105,10,NA,NA,NA,NA,NA,NA,"5F","CWH wh 1 /101"
"2625","9614274",0,59.5,0.5,0,0,0,0,0,0,5,125.5,0,NA,NA,NA,NA,NA,NA,"5F","CWH wh 1 /101"
"2626","9614275",0,37,62.5,0,0,0,0,0,0,0,76,0,NA,NA,NA,NA,NA,NA,"6M","CWH wh 2 /101"
"2627","9614335",0,28,19.5,0,0,0,0,0,0,0,70,0,NA,NA,NA,NA,NA,NA,"6M","CWH wh 2 /101"
"2628","9614342",0,47,23,0,0,0,0,0,0,0,91,0,NA,NA,NA,NA,NA,NA,"6M","CWH wh 1 /101"
"2629","9614343",0,31.5,50,0,0,2,0,0,0,0,62,0,NA,NA,NA,NA,NA,NA,"6M","MH  wh 2 /101"
"2630","9614345",0,37,27,0,0,0,0,2,0,0,97,0,NA,NA,NA,NA,NA,NA,"6M","CWH wh 2 /101"
"2631","9615211",0,0,0,0,0,0,5.22,10.122,0,0,100.463,0,"SBSmw","SBS mw","SBS ","4",4.5,5,"4SD","IDF dk 4 /01"
"2632","9615213",0,0,1,0,0,0,0.01,2.23,0,1,94.36,0,"ICHwk2","ICH wk 2","ICH ","4",5.5,5,"5F","IDF dk 4 /01"
"2633","9616024",0,0,0.01,0,0,0,57.05,15.04,0,0,66,0,"IDFdk5","IDF dk 5","IDF ","4",3.5,3,"3MD","IDF dk 5 /101"
"2634","9616033",0,0,0,0,0,0,26.1,1,0,0,151.21,0,"IDFdk5","IDF dk 5","IDF ","4",3.5,3,"3MD","IDF dm 2 /101"
"2635","9616037",0,5,0,0,0,0,2.61,3.111,0,0,192.51,0,"MSdk2","MS  dk 2","MS  ","4",NA,NA,"4SD","MS  dk 2 /101"
"2636","9616038",0,0,0.5,0,0,1,16.1,0.11,0,0.5,152.2,0,"IDFdk5","IDF dk 5","IDF ","4",3.5,3,"3MD","IDF dk 5 /101"
"2637","9616039",0,0,0,0,0,0,33,26,0,0,109.61,0,"IDFdk5","IDF dk 5","IDF ","4",3.5,3,"3MD","IDF dk 5 /101"
"2638","9616044",0,0,0,0,0,6.5,33.611,1.812,0,0.5,137.201,0,"IDFdk5","IDF dk 5","IDF ","4",3.5,3,"3MD","IDF dm 2 /101"
"2639","9616050",0,0,0,0,0.2,2,48.5,25.6,0,0,117.81,0,"IDFdk5","IDF dk 5","IDF ","4",3.5,3,"3MD","IDF dm 2 /101"
"2640","9616059",0,0,0,0,0,0,7.3,6.2,0,0,83.172,0,"IDFdk5","IDF dk 5","IDF ","4",3.5,3,"4SD","IDF dm 2 /101"
"2641","9616066",0,0,0,0,0,0,10.35,4.04,0,0,85.401,0,"IDFdk5","IDF dk 5","IDF ","3",2.5,2,"3MD","IDF dm 2 /101"
"2642","9616067",0.02,0,0,0,0,4.08,19.6,5.5,0,0,60.79,0,"IDFdk5","IDF dk 5","IDF ","4",3.5,3,"3MD","IDF dm 2 /101"
"2643","9616101",0,0,0.001,0,0,7.03,19.001,7.461,0,0,70.93,0,"IDFdk5","IDF dk 5","IDF ","3",2.5,2,"3MD","IDF dm 2 /101"
"2644","9616774",0.2,0,0,0,0,0,20.7,18,0,0.5,71.7,0,"ESSFxv2","ESSFxv 2","ESSF","3",NA,NA,"3MD","ESSFxv 2 /01"
"2645","9616834",0.4,0,1,0,0,0,8.2,18.1,0,0,92.2,0,"MSxv","MS  xv","MS  ","4",4.5,4,"4SD","ESSFxv 2 /01"
"2646","9616839",0,0,0,0,0,0,5.4,5.2,0,0,83.6,0,"MSxv","MS  xv","MS  ","3",3.5,3,"4SD","ESSFxv 2 /01"
"2647","9617121",0,0,0,0,0,0,5,25.5,0,0,180,0,NA,NA,NA,NA,NA,NA,"4SD","SBS mw   /01"
"2648","9617130",0,0,4.371,0,0,0,4,11.25,0,0,125.33,0,"SBSmw","SBS mw","SBS ","4",4.5,5,"4SD","SBS mw   /01"
"2649","9618630",0,93,9,0,0,0,0,3,0,0,119,0,NA,NA,NA,NA,NA,NA,"5F","CWH wh 1 /101"
"2650","9619072",0,40.4,2.7,0,0,0,0,0,0,0,127.1,0,"CWHvh3","CWH vh 3","CWH ","5",NA,NA,"5F","CWH vh 3 /101"
"2651","9620051",0,62.5,22,0,0,0,0,0,0,0,63.5,0,NA,NA,NA,NA,NA,NA,"6M","CWH wh 2 /101"
"2652","9620116",0,76,19,0,0,0,0,0,0,0,150,0,NA,NA,NA,NA,NA,NA,"6M","CWH wh 1 /101"
"2653","9620649",0,0.5,0,0,0,0,0,3,0,0,146.5,0,NA,NA,NA,NA,NA,NA,"5F","BWBSmk   /101"
"2654","9621438",0,0,2,0,0,0,0,0,0,0,195.5,0,NA,NA,NA,NA,NA,NA,"5F","BWBSmk   /101"
"2655","9621449",0,0,0,0,0,0,4.2,20,0,0,137.4,0,NA,NA,NA,NA,NA,NA,"4SD","BWBSmk   /101"
"2656","9623762",0,0,0.1,0,0,0,1,7,0,0,147.1,0,NA,NA,NA,NA,NA,NA,"4SD","BWBSmk   /101"
