"257","ASTRBEC",8,6,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","ASTRBOU",NA,NA,NA,NA,1,NA,NA,1,2,1,1,NA,NA,NA,NA,NA,52
"259","ASTRCAN",NA,NA,NA,2,NA,NA,3,9,NA,4,1,4,NA,1,NA,1,2
"260","ASTRCIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"261","ASTRCOL",4,3,3,5,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1
"262","ASTREUC",NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,2,NA,1,NA,NA,4
"263","ASTRFIL",4,5,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","ASTRLAX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"265","ASTRLEN",2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","ASTRLOT",8,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"267","ASTRMIC",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","ASTRMIS",46,28,68,183,208,190,138,26,5,2,1,2,1,NA,NA,1,260
"269","ASTRPUR",29,17,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"270","ASTRROB",NA,NA,NA,NA,NA,NA,1,4,1,3,1,NA,2,NA,NA,NA,18
"271","ASTRSCL",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","ASTRTEN",18,5,8,11,2,12,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"273","ASTRUMB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"274","ASTRVEX",NA,NA,NA,NA,1,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,14
"275","ATHYALP",NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,2,2,NA,NA,NA,8
"276","ATHYFIL",NA,NA,NA,1,2,4,40,111,290,469,540,686,1437,230,271,367,559
"277","ATHYPUS",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","ATHYRIU",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1
"279","ATRICHU",NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,5,NA,1,NA,NA
"280","ATRIPAT",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,2,1,1
"281","ATRIPLE",1,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA
"282","ATRISEL",NA,NA,2,NA,NA,4,4,10,6,16,5,29,22,1,2,2,23
"283","ATRITEN",NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA
"284","ATRITRU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
"285","ATRIUND",NA,NA,NA,NA,NA,NA,1,2,2,2,1,1,2,NA,NA,1,2
"286","AULAACU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"287","AULAAND",4,NA,6,1,8,7,11,4,5,1,2,1,3,NA,NA,NA,18
"288","AULACOM",NA,NA,NA,2,1,5,3,10,2,18,5,5,16,3,1,8,9
"289","AULACON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"290","AULAPAL",NA,NA,NA,3,6,27,34,101,115,146,167,153,296,129,100,640,939
"291","AULATUR",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,50
"292","AVENFAT",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","BACIDIA",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","BAEORUF",NA,NA,NA,NA,1,NA,NA,1,1,1,NA,2,NA,NA,1,NA,4
"295","BALSAMI",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","BALSSAG",138,50,118,152,82,44,20,5,NA,1,NA,NA,NA,NA,NA,NA,141
"297","BARBARE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2
"298","BARBBAR",NA,3,1,7,6,6,15,12,11,11,3,4,12,2,1,2,16
"299","BARBCON",NA,1,NA,1,NA,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,3
"300","BARBHAT",5,4,15,19,14,28,40,62,49,37,20,26,11,5,5,4,210
"301","BARBILO",2,1,4,4,14,19,47,72,133,128,85,53,80,15,18,18,270
"302","BARBLYC",1,NA,3,8,30,61,165,286,408,408,295,314,298,43,73,70,963
"303","BARBORT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,2
"304","BARBULA",NA,NA,2,NA,3,1,1,NA,1,1,NA,NA,2,NA,NA,1,4
"305","BARBVUL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"306","BARTITH",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,10
"307","BARTLES",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"308","BARTPOM",NA,NA,NA,NA,NA,1,1,1,2,2,1,2,1,NA,NA,NA,3
"309","BARTRAM",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1
"310","BASSSCO",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","BAZZAMB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,1,2
"312","BAZZANI",NA,NA,NA,NA,NA,NA,4,NA,2,6,NA,21,10,NA,5,3,49
"313","BAZZDEN",NA,NA,NA,NA,NA,NA,1,2,8,7,4,25,13,1,2,1,7
"314","BAZZPEA",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,1
"315","BAZZTRI",NA,NA,NA,NA,NA,1,5,NA,19,9,NA,36,20,NA,5,15,7
"316","BAZZTRL",NA,NA,NA,NA,NA,NA,5,NA,12,2,1,15,11,NA,5,15,1
"317","BECKSYZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,NA,NA,6,2
"318","BELLPER",NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","BERBAQU",55,24,109,211,403,517,684,354,198,18,75,40,20,6,1,3,827
"320","BERBERI",NA,NA,NA,3,7,15,3,13,8,NA,NA,NA,NA,NA,NA,NA,4
"321","BERBNER",NA,1,4,39,77,61,231,79,67,65,13,7,23,NA,NA,5,110
"322","BERBREP",1,3,NA,5,4,2,22,13,6,3,7,4,1,NA,NA,NA,30
"323","BERTINC",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","BETUALL",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","BETUGLA",NA,NA,NA,NA,NA,1,3,1,6,7,NA,14,7,4,1,10,23
"326","BETULA",NA,NA,NA,NA,NA,3,4,2,1,4,NA,3,3,NA,NA,8,6
"327","BETULX",NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,1
"328","BETUNEO",NA,NA,NA,NA,NA,4,3,13,4,3,8,2,8,1,1,10,3
"329","BETUOCC",1,NA,NA,1,3,7,30,15,6,3,13,3,2,2,3,10,39
"330","BETUPAP",4,5,15,55,162,377,605,598,473,241,232,185,207,59,26,90,517
"331","BETUPEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA
"332","BETUPUB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1
"333","BETUPUM",NA,NA,NA,1,NA,NA,1,4,2,8,1,2,7,1,NA,34,18
"334","BIDECER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"335","BISTBIS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,13
"336","BISTORT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"337","BISTVIV",NA,NA,NA,1,NA,NA,4,3,11,13,3,17,11,4,12,9,512
"338","BLECHNU",NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA
"339","BLECSPI",NA,NA,NA,2,2,13,36,12,150,384,44,743,511,15,88,228,359
"340","BLEPARA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1
"341","BLEPHAR",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,NA,NA,1,1
"342","BLEPTRI",NA,NA,NA,NA,1,NA,6,5,17,15,7,36,24,3,4,12,15
"343","BOECCAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"344","BOECDIV",NA,1,NA,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5
"345","BOECDRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"346","BOECHER",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","BOECLEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"348","BOECLYA",NA,NA,NA,1,NA,2,2,NA,1,NA,NA,NA,1,NA,NA,NA,39
"349","BOECMIC",NA,NA,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2
"350","BOECPEN",2,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"351","BOECRET",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"352","BOECSPA",1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"353","BOECSTR",4,1,2,5,2,2,1,6,1,2,2,1,NA,1,NA,NA,48
"354","BOLBMAR",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,1,1,1
"355","BORAGIN",1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"356","BORAGO",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","BOSCHNI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"358","BOSCROS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,3
"359","BOTRASC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"360","BOTRHES",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","BOTRLAN",NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,2
"362","BOTRLUN",NA,NA,NA,NA,NA,1,5,3,4,4,2,6,8,1,NA,2,34
"363","BOTRMIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1
"364","BOTRPIN",NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,18
"365","BOTRVIG",NA,NA,NA,NA,NA,1,7,21,8,17,25,19,35,11,5,8,28
"366","BOTRYCH",NA,NA,NA,NA,1,NA,NA,NA,NA,1,2,NA,2,NA,NA,1,10
"367","BOUTGRA",NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"368","BOYKINI",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"369","BOYKOCC",NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,5,19,NA,6,5,2
"370","BRACACT",NA,NA,NA,NA,NA,4,3,1,1,2,4,NA,NA,NA,NA,NA,7
"371","BRACALB",13,10,10,46,49,51,62,24,30,11,13,13,14,5,5,2,121
"372","BRACCAL",NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,NA,NA,NA,NA,1
"373","BRACCAM",NA,NA,NA,NA,NA,1,NA,1,1,1,NA,4,2,NA,7,1,NA
"374","BRACCOL",NA,NA,1,1,3,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,5
"375","BRACERY",NA,NA,1,1,1,1,4,5,5,8,1,8,6,1,1,NA,11
"376","BRACFRI",4,NA,2,2,2,3,6,13,12,30,7,24,26,4,6,12,31
"377","BRACGRO",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2,NA,NA,2,3
"378","BRACHOL",NA,NA,NA,NA,NA,4,2,4,5,5,NA,3,7,1,1,NA,8
"379","BRACHYD",NA,NA,NA,1,NA,NA,2,NA,NA,2,1,2,NA,1,1,2,2
"380","BRACHYH",NA,1,NA,1,2,2,3,5,3,2,1,4,1,2,NA,NA,1
"381","BRACHYL",2,NA,1,4,9,16,55,95,168,122,108,120,148,30,23,55,150
"382","BRACHYT",37,37,88,120,167,295,602,640,751,621,622,532,824,144,155,262,1989
"383","BRACLEI",NA,1,2,3,8,12,15,21,24,11,16,6,8,1,1,2,23
"384","BRACNEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,3,4,4,3,5
"385","BRACOED",NA,NA,NA,NA,1,2,16,24,20,29,14,24,34,3,6,5,24
"386","BRACOXY",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"387","BRACPLU",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,1
"388","BRACPOP",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","BRACREF",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,6,2,3,1,1,NA,1
"390","BRACRIV",NA,NA,NA,NA,NA,NA,NA,1,4,6,3,16,30,15,11,23,28
"391","BRACRUT",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,2,NA,NA,1,1
"392","BRACSAL",NA,1,1,8,13,34,22,80,52,45,26,51,43,11,5,11,69
"393","BRACSTA",NA,NA,NA,NA,NA,NA,NA,1,10,8,5,8,5,1,1,3,24
"394","BRACTUR",NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,7,NA,NA,1,2,11
"395","BRACVEL",NA,NA,NA,2,1,2,6,7,4,9,4,1,7,1,NA,1,11
"396","BRASENI",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","BRASSCH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"398","BRASSIA",1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1
"399","BRASSIC",2,NA,NA,1,NA,NA,NA,NA,NA,3,NA,NA,1,2,NA,1,7
"400","BRODCOR",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"401","BRODIAE",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","BROMBRI",3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","BROMCAR",NA,NA,10,18,14,20,24,26,24,2,12,4,18,NA,2,NA,116
"404","BROMCIL",NA,NA,1,5,17,18,33,36,31,20,31,16,28,9,6,14,85
"405","BROMCOM",1,2,2,3,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","BROMHOR",3,1,6,13,8,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"407","BROMINE",2,2,4,8,22,11,37,14,12,6,10,8,2,2,1,1,73
"408","BROMJAP",9,NA,13,14,8,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"409","BROMPAC",NA,NA,NA,NA,NA,1,2,NA,1,NA,4,NA,3,NA,1,NA,2
"410","BROMPOR",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3
"411","BROMPUM",NA,NA,NA,3,3,2,6,4,5,3,4,NA,1,NA,NA,NA,9
"412","BROMRAC",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","BROMSIT",NA,NA,1,3,2,1,1,7,3,6,2,3,7,1,2,3,9
"414","BROMSQU",NA,NA,4,1,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","BROMSTE",NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","BROMTEC",208,58,80,96,33,6,26,2,NA,NA,NA,NA,1,NA,1,NA,103
"417","BROMUS",4,5,8,9,20,32,44,42,44,30,46,20,47,6,5,9,126
"418","BROMVUL",NA,NA,5,6,32,51,114,144,143,76,121,92,127,14,21,5,223
"419","BROTROE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"420","BRYACEA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"421","BRYOCAP",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1
"422","BRYOCAU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"423","BRYOCHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"424","BRYODIV",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
"425","BRYOFRE",NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,3,1
"426","BRYOFUS",NA,NA,NA,NA,2,NA,2,NA,3,NA,3,NA,NA,NA,NA,1,19
"427","BRYOGLA",NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"428","BRYOLAN",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"429","BRYONIT",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"430","BRYONOA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"431","BRYOREC",NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,4
"432","BRYORIA",NA,NA,NA,NA,1,4,1,3,2,1,1,3,1,NA,NA,3,10
"433","BRYUALG",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,3
"434","BRYUALP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"435","BRYUARC",NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,3
"436","BRYUARG",NA,3,2,7,4,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,7
"437","BRYUCAE",24,19,25,37,30,31,20,17,6,8,3,3,4,NA,NA,3,120
"438","BRYUCAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"439","BRYUCAP",2,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,2,5
"440","BRYUM",8,4,5,14,11,10,18,16,10,23,11,31,38,13,7,38,147
"441","BRYUMIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"442","BRYUMUE",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","BRYUPAL",NA,NA,NA,NA,NA,NA,1,NA,2,1,NA,NA,NA,NA,NA,1,10
"444","BRYUPSE",2,NA,3,1,NA,1,1,NA,NA,7,3,10,21,6,11,70,69
"445","BRYUSCH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"446","BRYUULI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,1,2
"447","BRYUWEI",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,5,7,14,9,20,28,67
"448","BUCKUND",NA,NA,NA,2,10,4,60,32,214,452,100,964,562,2,90,104,476
"449","BUELELE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"450","BUELLIA",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","BUELPAP",1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1
"452","BUGLARV",2,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","BUXBAPH",NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","BUXBAUM",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","BUXBPIP",NA,NA,NA,NA,NA,NA,2,4,NA,6,4,5,1,1,1,NA,1
"456","BUXBVIR",NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA
"457","CACANAR",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","CALACAN",1,NA,4,12,32,128,143,470,337,420,315,264,623,179,184,723,951
"459","CALALAP",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,7
"460","CALALON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"461","CALAMAG",1,NA,1,3,4,19,24,49,29,26,19,18,31,8,5,18,41
"462","CALAMON",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","CALANUT",NA,NA,NA,NA,NA,5,5,2,10,10,NA,30,38,NA,6,41,105
"464","CALAPUR",1,1,3,17,23,17,8,10,5,4,1,3,1,NA,1,2,119
"465","CALARUB",44,39,179,380,646,786,1080,627,279,69,119,38,39,7,2,9,1566
"466","CALASES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"467","CALASTR",NA,NA,NA,NA,1,8,11,17,13,10,16,10,23,4,8,56,31
"468","CALIABI",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"469","CALIVIR",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","CALLA",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","CALLCOR",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,6,7,8,26,19
"472","CALLCUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
"473","CALLGIG",NA,NA,NA,NA,NA,1,NA,3,1,3,2,6,7,8,3,75,71
"474","CALLHER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"475","CALLHET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2
"476","CALLICL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"477","CALLIEG",NA,NA,NA,NA,NA,NA,NA,2,NA,5,3,10,23,5,7,42,36
"478","CALLITR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,3
"479","CALLPAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,2
"480","CALLPAU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"481","CALLRIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,9,5
"482","CALLSTA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"483","CALLSTR",NA,NA,NA,1,1,NA,3,3,1,3,3,6,7,13,7,113,77
"484","CALOAPI",2,2,3,26,28,35,11,13,2,NA,1,NA,NA,NA,NA,NA,77
"485","CALOCHO",2,NA,1,4,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,18
"486","CALODEC",1,NA,NA,2,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"487","CALOMAC",67,35,45,59,15,13,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,50
"488","CALOPLA",10,1,11,8,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"489","CALTHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,4,2
"490","CALTLEP",NA,NA,NA,NA,NA,NA,1,6,11,14,8,49,84,29,53,178,480
"491","CALTPAL",NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,1,1,1,1,NA,3
"492","CALYAZU",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,1,NA,1
"493","CALYBUL",NA,NA,NA,7,24,39,66,82,48,26,39,17,22,7,NA,5,35
"494","CALYINT",NA,NA,NA,NA,NA,NA,1,NA,NA,2,1,5,14,NA,NA,2,2
"495","CALYMUE",NA,NA,NA,NA,NA,NA,NA,1,5,4,3,10,10,1,NA,1,21
"496","CALYNEE",NA,NA,NA,NA,NA,NA,3,NA,1,3,NA,8,2,NA,NA,NA,3
"497","CALYPOG",NA,NA,NA,NA,NA,NA,2,4,17,13,1,29,6,3,7,6,6
"498","CALYPSO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"499","CALYPTR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,NA,2
"500","CALYSEP",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","CALYSPH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA
"502","CALYSUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"503","CAMALEI",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","CAMAQUA",NA,NA,2,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","CAMASSI",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"506","CAMELIN",1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","CAMEMIC",4,1,1,3,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2
"508","CAMESAT",3,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","CAMPANU",NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,1,2
"510","CAMPATR",NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,4,NA,1,14,3
"511","CAMPAUR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
